scene_id	book_num	book_title	era_band	slot_in_book	source_layer	source_type	old_title	clean_title	title_status	brief_scene_description	inferred_character_names	inferred_character_ids	book_active_cast	book_key_pressure	source_trace	corridor_region_anchor	county_anchor	ecology_pressure_mode	creature_refs	transformation_notes	authority_class
B19_S096	19	The Cracking Core	Era IV — Restoration and Beforemath	12	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Beat Ends with Direct Core Contact Underway	Direct Core Contact Underway	rewritten_beat_end	Book 19 gains forward motion.			Pip (Indalwin Willowjayce) | Rolzen | Xethrolund | Rylos (Rylos Vayne Johnson) | Daisy May | Majiskii | Mack | Neith	Pip/Rolzen escape trajectory intersects with Rylos/Xeth search. | Mack's grotesque form approaching recognizable again. | Neith's architecture fully understood by the cast. | Strange gravity in the room: Rylos/Xeth present with Pip. The dynamic named and held.	SCENE_EXPANSION_EXTRACT:book.txt:B19_S096	okc_return	Cleveland County, OK -> Oklahoma County, OK -> Canadian County, OK	urban_thunderglass_pressure	wowas::county_cleveland_stone_001 | wowas::county_oklahoma_okc_cicada_001 | wowas::county_canadian_bobwhite_001		accepted_tier1_or_2
B19_S108	19	The Cracking Core	Era IV — Restoration and Beforemath	13	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Beat Ends with Love Recast Under Core Pressure	Love Recast Under Core Pressure	rewritten_beat_end	Book 19 deepens honestly.			Pip (Indalwin Willowjayce) | Rolzen | Xethrolund | Rylos (Rylos Vayne Johnson) | Daisy May | Majiskii | Mack | Neith	Pip/Rolzen escape trajectory intersects with Rylos/Xeth search. | Mack's grotesque form approaching recognizable again. | Neith's architecture fully understood by the cast. | Strange gravity in the room: Rylos/Xeth present with Pip. The dynamic named and held.	SCENE_EXPANSION_EXTRACT:book.txt:B19_S108	okc_return	Cleveland County, OK -> Oklahoma County, OK -> Canadian County, OK	urban_thunderglass_pressure	wowas::county_cleveland_stone_001 | wowas::county_oklahoma_okc_cicada_001 | wowas::county_canadian_bobwhite_001		accepted_tier1_or_2
B19_S112	19	The Cracking Core	Era IV — Restoration and Beforemath	14	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	Mack's Vast Willow Embodiment Booming Voice and Terrain Magic Remain Central to the Cracking Core Book	Mack's Vast Willow Embodiment Booming Voice and Terrain Magic Remain Central to the Cracking Core Book	kept	Representation stays correct.	Mack	wowas::mack_willow_father	Pip (Indalwin Willowjayce) | Rolzen | Xethrolund | Rylos (Rylos Vayne Johnson) | Daisy May | Majiskii | Mack | Neith	Pip/Rolzen escape trajectory intersects with Rylos/Xeth search. | Mack's grotesque form approaching recognizable again. | Neith's architecture fully understood by the cast. | Strange gravity in the room: Rylos/Xeth present with Pip. The dynamic named and held.	SCENE_EXPANSION_EXTRACT:book.txt:B19_S112	okc_return	Cleveland County, OK -> Oklahoma County, OK -> Canadian County, OK	urban_thunderglass_pressure	wowas::county_cleveland_stone_001 | wowas::county_oklahoma_okc_cicada_001 | wowas::county_canadian_bobwhite_001		accepted_tier1_or_2
B19_S118	19	The Cracking Core	Era IV — Restoration and Beforemath	15	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Book Finds Its Core Law	The Book Finds Its Core Law	kept	Tone and structure lock.			Pip (Indalwin Willowjayce) | Rolzen | Xethrolund | Rylos (Rylos Vayne Johnson) | Daisy May | Majiskii | Mack | Neith	Pip/Rolzen escape trajectory intersects with Rylos/Xeth search. | Mack's grotesque form approaching recognizable again. | Neith's architecture fully understood by the cast. | Strange gravity in the room: Rylos/Xeth present with Pip. The dynamic named and held.	SCENE_EXPANSION_EXTRACT:book.txt:B19_S118	okc_return	Cleveland County, OK -> Oklahoma County, OK -> Canadian County, OK	urban_thunderglass_pressure	wowas::county_cleveland_stone_001 | wowas::county_oklahoma_okc_cicada_001 | wowas::county_canadian_bobwhite_001		accepted_tier1_or_2
B19_S119	19	The Cracking Core	Era IV — Restoration and Beforemath	16	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Next Layer Promises Beforemath Scale Consequences	Book 20 loads forward	rewritten_from_detail	Book 20 loads forward.			Pip (Indalwin Willowjayce) | Rolzen | Xethrolund | Rylos (Rylos Vayne Johnson) | Daisy May | Majiskii | Mack | Neith	Pip/Rolzen escape trajectory intersects with Rylos/Xeth search. | Mack's grotesque form approaching recognizable again. | Neith's architecture fully understood by the cast. | Strange gravity in the room: Rylos/Xeth present with Pip. The dynamic named and held.	SCENE_EXPANSION_EXTRACT:book.txt:B19_S119	okc_return	Cleveland County, OK -> Oklahoma County, OK -> Canadian County, OK	urban_thunderglass_pressure	wowas::county_cleveland_stone_001 | wowas::county_oklahoma_okc_cicada_001 | wowas::county_canadian_bobwhite_001		accepted_tier1_or_2
B19_S120	19	The Cracking Core	Era IV — Restoration and Beforemath	17	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Beat Ends with the World's Heart Truly In Play	The World's Heart Truly In Play	rewritten_beat_end	Book 19 is properly underway.			Pip (Indalwin Willowjayce) | Rolzen | Xethrolund | Rylos (Rylos Vayne Johnson) | Daisy May | Majiskii | Mack | Neith	Pip/Rolzen escape trajectory intersects with Rylos/Xeth search. | Mack's grotesque form approaching recognizable again. | Neith's architecture fully understood by the cast. | Strange gravity in the room: Rylos/Xeth present with Pip. The dynamic named and held.	SCENE_EXPANSION_EXTRACT:book.txt:B19_S120	okc_return	Cleveland County, OK -> Oklahoma County, OK -> Canadian County, OK	urban_thunderglass_pressure	wowas::county_cleveland_stone_001 | wowas::county_oklahoma_okc_cicada_001 | wowas::county_canadian_bobwhite_001		accepted_tier1_or_2
B20_001	20	The Beforemath	Era IV — Restoration and Beforemath	1	DIRECT_SOURCE	PLACED_FILE	Rolzen Fully Restored	Rolzen Fully Restored	kept		Rolzen	wowas::rolzen_warrior_anchor	All core cast. Secondary cast reaching completion points.	Rolzen fully restored. All scars gone. | Pip/Xethrolund relationship deepened. 400 years earned this. | Rylos' accountability arc in current form. | World-birth almost complete.	PLACED_FILE:books/Book_20_The_Beforemath/placed/B20_001__Rolzen_Fully_Restored.md:B20_001						accepted_tier1_or_2
B20_002	20	The Beforemath	Era IV — Restoration and Beforemath	2	DIRECT_SOURCE	PLACED_FILE	The Beforemath	The Beforemath	kept				All core cast. Secondary cast reaching completion points.	Rolzen fully restored. All scars gone. | Pip/Xethrolund relationship deepened. 400 years earned this. | Rylos' accountability arc in current form. | World-birth almost complete.	PLACED_FILE:books/Book_20_The_Beforemath/placed/B20_002__The_Beforemath.md:B20_002						accepted_tier1_or_2
B20_S001	20	The Beforemath	Era IV — Restoration and Beforemath	3	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Book Opens on Consequence That Starts Before Anyone Can Call It Aftermath	Consequence That Starts Before Anyone Can Call It Aftermath	rewritten_book_open	The beforemath begins as damage-in-progress.			All core cast. Secondary cast reaching completion points.	Rolzen fully restored. All scars gone. | Pip/Xethrolund relationship deepened. 400 years earned this. | Rylos' accountability arc in current form. | World-birth almost complete.	SCENE_EXPANSION_EXTRACT:book.txt:B20_S001						accepted_tier1_or_2
B20_S012	20	The Beforemath	Era IV — Restoration and Beforemath	4	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Beat Ends with Beforemath Classified Correctly	Beforemath Classified Correctly	rewritten_beat_end	Book 20 begins under pre-aftermath law.			All core cast. Secondary cast reaching completion points.	Rolzen fully restored. All scars gone. | Pip/Xethrolund relationship deepened. 400 years earned this. | Rylos' accountability arc in current form. | World-birth almost complete.	SCENE_EXPANSION_EXTRACT:book.txt:B20_S012						accepted_tier1_or_2
B20_S024	20	The Beforemath	Era IV — Restoration and Beforemath	5	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Beat Ends with Readiness Recast As Sorrow Bearing Work	Readiness Recast As Sorrow Bearing Work	rewritten_beat_end	Book 20 deepens properly.			All core cast. Secondary cast reaching completion points.	Rolzen fully restored. All scars gone. | Pip/Xethrolund relationship deepened. 400 years earned this. | Rylos' accountability arc in current form. | World-birth almost complete.	SCENE_EXPANSION_EXTRACT:book.txt:B20_S024						accepted_tier1_or_2
B20_S036	20	The Beforemath	Era IV — Restoration and Beforemath	6	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Beat Ends with the Beforemath Still Beyond His Magic	The Beforemath Still Beyond His Magic	rewritten_beat_end	Book law stays true.			All core cast. Secondary cast reaching completion points.	Rolzen fully restored. All scars gone. | Pip/Xethrolund relationship deepened. 400 years earned this. | Rylos' accountability arc in current form. | World-birth almost complete.	SCENE_EXPANSION_EXTRACT:book.txt:B20_S036						accepted_tier1_or_2
B20_S048	20	The Beforemath	Era IV — Restoration and Beforemath	7	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Beat Ends with the Lean Recast As Inhabitable Truth	The Lean Recast As Inhabitable Truth	rewritten_beat_end	Book 20 remains accurate.			All core cast. Secondary cast reaching completion points.	Rolzen fully restored. All scars gone. | Pip/Xethrolund relationship deepened. 400 years earned this. | Rylos' accountability arc in current form. | World-birth almost complete.	SCENE_EXPANSION_EXTRACT:book.txt:B20_S048						accepted_tier1_or_2
B20_S060	20	The Beforemath	Era IV — Restoration and Beforemath	8	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Beat Ends with Ursulas Binding Woven Cleanly Into the Beforemath Book	Ursulas Binding Woven Cleanly Into the Beforemath Book	rewritten_beat_end	Book 20 stays aligned.			All core cast. Secondary cast reaching completion points.	Rolzen fully restored. All scars gone. | Pip/Xethrolund relationship deepened. 400 years earned this. | Rylos' accountability arc in current form. | World-birth almost complete.	SCENE_EXPANSION_EXTRACT:book.txt:B20_S060						accepted_tier1_or_2
B20_S072	20	The Beforemath	Era IV — Restoration and Beforemath	9	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Beat Ends with Premature Collapse Refused	Premature Collapse Refused	rewritten_beat_end	Book 20 deepens correctly.			All core cast. Secondary cast reaching completion points.	Rolzen fully restored. All scars gone. | Pip/Xethrolund relationship deepened. 400 years earned this. | Rylos' accountability arc in current form. | World-birth almost complete.	SCENE_EXPANSION_EXTRACT:book.txt:B20_S072						accepted_tier1_or_2
B20_S073	20	The Beforemath	Era IV — Restoration and Beforemath	10	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Pre Aftermath Book Could Easily Treat the Dogs As Emotional Props and Does Not	The Pre Aftermath Book Could Easily Treat the Dogs As Emotional Props and Does Not	kept	Canon remains actively protected.			All core cast. Secondary cast reaching completion points.	Rolzen fully restored. All scars gone. | Pip/Xethrolund relationship deepened. 400 years earned this. | Rylos' accountability arc in current form. | World-birth almost complete.	SCENE_EXPANSION_EXTRACT:book.txt:B20_S073						accepted_tier1_or_2
B20_S084	20	The Beforemath	Era IV — Restoration and Beforemath	11	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Beat Ends with Daisy May and Majeski Held Firm As True Axis	Daisy May and Majeski Held Firm As True Axis	rewritten_beat_end	Book 20 stays clean.	Daisy May	wowas::daisy_may_great_dane	All core cast. Secondary cast reaching completion points.	Rolzen fully restored. All scars gone. | Pip/Xethrolund relationship deepened. 400 years earned this. | Rylos' accountability arc in current form. | World-birth almost complete.	SCENE_EXPANSION_EXTRACT:book.txt:B20_S084						accepted_tier1_or_2
B20_S096	20	The Beforemath	Era IV — Restoration and Beforemath	12	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Beat Ends with the Partial Break Underway	The Partial Break Underway	rewritten_beat_end	Book 20 gains forward motion.			All core cast. Secondary cast reaching completion points.	Rolzen fully restored. All scars gone. | Pip/Xethrolund relationship deepened. 400 years earned this. | Rylos' accountability arc in current form. | World-birth almost complete.	SCENE_EXPANSION_EXTRACT:book.txt:B20_S096						accepted_tier1_or_2
B20_S108	20	The Beforemath	Era IV — Restoration and Beforemath	13	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Beat Ends with Love Recast Under Beforemath Pressure	Love Recast Under Beforemath Pressure	rewritten_beat_end	Book 20 deepens honestly.			All core cast. Secondary cast reaching completion points.	Rolzen fully restored. All scars gone. | Pip/Xethrolund relationship deepened. 400 years earned this. | Rylos' accountability arc in current form. | World-birth almost complete.	SCENE_EXPANSION_EXTRACT:book.txt:B20_S108						accepted_tier1_or_2
B20_S112	20	The Beforemath	Era IV — Restoration and Beforemath	14	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	Mack's Vast Willow Embodiment Booming Voice and Terrain Magic Remain Central to the Beforemath Book	Mack's Vast Willow Embodiment Booming Voice and Terrain Magic Remain Central to the Beforemath Book	kept	Representation stays correct.	Mack	wowas::mack_willow_father	All core cast. Secondary cast reaching completion points.	Rolzen fully restored. All scars gone. | Pip/Xethrolund relationship deepened. 400 years earned this. | Rylos' accountability arc in current form. | World-birth almost complete.	SCENE_EXPANSION_EXTRACT:book.txt:B20_S112						accepted_tier1_or_2
B20_S118	20	The Beforemath	Era IV — Restoration and Beforemath	15	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Book Finds Its Beforemath Law	The Book Finds Its Beforemath Law	kept	Tone and structure lock.			All core cast. Secondary cast reaching completion points.	Rolzen fully restored. All scars gone. | Pip/Xethrolund relationship deepened. 400 years earned this. | Rylos' accountability arc in current form. | World-birth almost complete.	SCENE_EXPANSION_EXTRACT:book.txt:B20_S118						accepted_tier1_or_2
B20_S119	20	The Beforemath	Era IV — Restoration and Beforemath	16	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Next Layer Promises Final Descent Scale Consequences	Book 21 loads forward	rewritten_from_detail	Book 21 loads forward.			All core cast. Secondary cast reaching completion points.	Rolzen fully restored. All scars gone. | Pip/Xethrolund relationship deepened. 400 years earned this. | Rylos' accountability arc in current form. | World-birth almost complete.	SCENE_EXPANSION_EXTRACT:book.txt:B20_S119						accepted_tier1_or_2
B20_S120	20	The Beforemath	Era IV — Restoration and Beforemath	17	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Beat Ends with the World Fully In the Beforemath	The World Fully In the Beforemath	rewritten_beat_end	Book 20 is properly underway.			All core cast. Secondary cast reaching completion points.	Rolzen fully restored. All scars gone. | Pip/Xethrolund relationship deepened. 400 years earned this. | Rylos' accountability arc in current form. | World-birth almost complete.	SCENE_EXPANSION_EXTRACT:book.txt:B20_S120						accepted_tier1_or_2
B21_001	21	The Final Descent	Era V — Final Resonance and Rebirth	1	DIRECT_SOURCE	PLACED_FILE	Rippers Last Offensive	Rippers Last Offensive	kept				All core cast | Ursula	Rippers' last offensive. Pip refuses. Physically. Totally. Publicly. | Mack recognized again — close enough. The long arc reaches its point. | Ursula stirs. Amethyst geode pulses.	PLACED_FILE:books/Book_21_The_Final_Descent/placed/B21_001__Rippers_Last_Offensive.md:B21_001						accepted_tier1_or_2
B21_S001	21	The Final Descent	Era V — Final Resonance and Rebirth	2	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Book Opens on Movement Downward That Is No Longer Symbolic	Movement Downward That Is No Longer Symbolic	rewritten_book_open	The final descent becomes route reality.			All core cast | Ursula	Rippers' last offensive. Pip refuses. Physically. Totally. Publicly. | Mack recognized again — close enough. The long arc reaches its point. | Ursula stirs. Amethyst geode pulses.	SCENE_EXPANSION_EXTRACT:book.txt:B21_S001						accepted_tier1_or_2
B21_S012	21	The Final Descent	Era V — Final Resonance and Rebirth	3	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Beat Ends with the Final Descent Classified Correctly	The Final Descent Classified Correctly	rewritten_beat_end	Book 21 begins under downward-entry law.			All core cast | Ursula	Rippers' last offensive. Pip refuses. Physically. Totally. Publicly. | Mack recognized again — close enough. The long arc reaches its point. | Ursula stirs. Amethyst geode pulses.	SCENE_EXPANSION_EXTRACT:book.txt:B21_S012						accepted_tier1_or_2
B21_S024	21	The Final Descent	Era V — Final Resonance and Rebirth	4	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Beat Ends with Below Recast As Governing Truth	Below Recast As Governing Truth	rewritten_beat_end	Book 21 deepens properly.			All core cast | Ursula	Rippers' last offensive. Pip refuses. Physically. Totally. Publicly. | Mack recognized again — close enough. The long arc reaches its point. | Ursula stirs. Amethyst geode pulses.	SCENE_EXPANSION_EXTRACT:book.txt:B21_S024						accepted_tier1_or_2
B21_S036	21	The Final Descent	Era V — Final Resonance and Rebirth	5	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Beat Ends with Depth Still Beyond His Magic	Depth Still Beyond His Magic	rewritten_beat_end	Book law stays true.			All core cast | Ursula	Rippers' last offensive. Pip refuses. Physically. Totally. Publicly. | Mack recognized again — close enough. The long arc reaches its point. | Ursula stirs. Amethyst geode pulses.	SCENE_EXPANSION_EXTRACT:book.txt:B21_S036						accepted_tier1_or_2
B21_S048	21	The Final Descent	Era V — Final Resonance and Rebirth	6	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Beat Ends with Going Down Recast As Lived Preparation	Going Down Recast As Lived Preparation	rewritten_beat_end	Book 21 remains accurate.			All core cast | Ursula	Rippers' last offensive. Pip refuses. Physically. Totally. Publicly. | Mack recognized again — close enough. The long arc reaches its point. | Ursula stirs. Amethyst geode pulses.	SCENE_EXPANSION_EXTRACT:book.txt:B21_S048						accepted_tier1_or_2
B21_S060	21	The Final Descent	Era V — Final Resonance and Rebirth	7	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Beat Ends with Ursulas Binding Woven Cleanly Into the Final Descent Book	Ursulas Binding Woven Cleanly Into the Final Descent Book	rewritten_beat_end	Book 21 stays aligned.			All core cast | Ursula	Rippers' last offensive. Pip refuses. Physically. Totally. Publicly. | Mack recognized again — close enough. The long arc reaches its point. | Ursula stirs. Amethyst geode pulses.	SCENE_EXPANSION_EXTRACT:book.txt:B21_S060						accepted_tier1_or_2
B21_S072	21	The Final Descent	Era V — Final Resonance and Rebirth	8	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Beat Ends with Depth Worship Refused	Depth Worship Refused	rewritten_beat_end	Book 21 deepens correctly.			All core cast | Ursula	Rippers' last offensive. Pip refuses. Physically. Totally. Publicly. | Mack recognized again — close enough. The long arc reaches its point. | Ursula stirs. Amethyst geode pulses.	SCENE_EXPANSION_EXTRACT:book.txt:B21_S072						accepted_tier1_or_2
B21_S073	21	The Final Descent	Era V — Final Resonance and Rebirth	9	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Descent Book Could Easily Use the Dogs As Innocence Icons and Does Not	The Descent Book Could Easily Use the Dogs As Innocence Icons and Does Not	kept	Canon remains actively protected.			All core cast | Ursula	Rippers' last offensive. Pip refuses. Physically. Totally. Publicly. | Mack recognized again — close enough. The long arc reaches its point. | Ursula stirs. Amethyst geode pulses.	SCENE_EXPANSION_EXTRACT:book.txt:B21_S073						accepted_tier1_or_2
B21_S084	21	The Final Descent	Era V — Final Resonance and Rebirth	10	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Beat Ends with Daisy May and Majeski Held Firm at the Brink	Daisy May and Majeski Held Firm at the Brink	rewritten_beat_end	Book 21 stays clean.	Daisy May	wowas::daisy_may_great_dane	All core cast | Ursula	Rippers' last offensive. Pip refuses. Physically. Totally. Publicly. | Mack recognized again — close enough. The long arc reaches its point. | Ursula stirs. Amethyst geode pulses.	SCENE_EXPANSION_EXTRACT:book.txt:B21_S084						accepted_tier1_or_2
B21_S096	21	The Final Descent	Era V — Final Resonance and Rebirth	11	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Beat Ends with Committed Lowering Underway	Committed Lowering Underway	rewritten_beat_end	Book 21 gains forward motion.			All core cast | Ursula	Rippers' last offensive. Pip refuses. Physically. Totally. Publicly. | Mack recognized again — close enough. The long arc reaches its point. | Ursula stirs. Amethyst geode pulses.	SCENE_EXPANSION_EXTRACT:book.txt:B21_S096						accepted_tier1_or_2
B21_S108	21	The Final Descent	Era V — Final Resonance and Rebirth	12	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Beat Ends with Love Recast Under Descent Pressure	Love Recast Under Descent Pressure	rewritten_beat_end	Book 21 deepens honestly.			All core cast | Ursula	Rippers' last offensive. Pip refuses. Physically. Totally. Publicly. | Mack recognized again — close enough. The long arc reaches its point. | Ursula stirs. Amethyst geode pulses.	SCENE_EXPANSION_EXTRACT:book.txt:B21_S108						accepted_tier1_or_2
B21_S112	21	The Final Descent	Era V — Final Resonance and Rebirth	13	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	Mack's Vast Willow Embodiment Booming Voice and Terrain Magic Remain Central to the Final Descent Book	Mack's Vast Willow Embodiment Booming Voice and Terrain Magic Remain Central to the Final Descent Book	kept	Representation stays correct.	Mack	wowas::mack_willow_father	All core cast | Ursula	Rippers' last offensive. Pip refuses. Physically. Totally. Publicly. | Mack recognized again — close enough. The long arc reaches its point. | Ursula stirs. Amethyst geode pulses.	SCENE_EXPANSION_EXTRACT:book.txt:B21_S112						accepted_tier1_or_2
B21_S118	21	The Final Descent	Era V — Final Resonance and Rebirth	14	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Book Finds Its Descent Law	The Book Finds Its Descent Law	kept	Tone and structure lock.			All core cast | Ursula	Rippers' last offensive. Pip refuses. Physically. Totally. Publicly. | Mack recognized again — close enough. The long arc reaches its point. | Ursula stirs. Amethyst geode pulses.	SCENE_EXPANSION_EXTRACT:book.txt:B21_S118						accepted_tier1_or_2
B21_S119	21	The Final Descent	Era V — Final Resonance and Rebirth	15	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Next Layer Promises Last Open Gate Scale Consequences	Book 22 loads forward	rewritten_from_detail	Book 22 loads forward.			All core cast | Ursula	Rippers' last offensive. Pip refuses. Physically. Totally. Publicly. | Mack recognized again — close enough. The long arc reaches its point. | Ursula stirs. Amethyst geode pulses.	SCENE_EXPANSION_EXTRACT:book.txt:B21_S119						accepted_tier1_or_2
B21_S120	21	The Final Descent	Era V — Final Resonance and Rebirth	16	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Beat Ends with the Household Truly Entering the Final Descent	The Household Truly Entering the Final Descent	rewritten_beat_end	Book 21 is properly underway.			All core cast | Ursula	Rippers' last offensive. Pip refuses. Physically. Totally. Publicly. | Mack recognized again — close enough. The long arc reaches its point. | Ursula stirs. Amethyst geode pulses.	SCENE_EXPANSION_EXTRACT:book.txt:B21_S120						accepted_tier1_or_2
B22_001	22	The Last Open Gate	Era V — Final Resonance and Rebirth	1	DIRECT_SOURCE	PLACED_FILE	Corveth Final Reckoning	Corveth Final Reckoning	kept		Corveth Ash'Koral Dark-Current	wowas::corveth_ashkoral_darkcurrent	All core cast. Secondary arcs completing.	Corveth's final reckoning completes. | Sorra's protocol formally established. | Wrenath's record complete through this point.	PLACED_FILE:books/Book_22_The_Last_Open_Gate/placed/B22_001__Corveth_Final_Reckoning.md:B22_001						accepted_tier1_or_2
B22_002	22	The Last Open Gate	Era V — Final Resonance and Rebirth	2	DIRECT_SOURCE	PLACED_FILE	Wrenath Record Complete	Wrenath Record Complete	kept		Wrenath Vel'Thane Still-Water	wowas::wrenath_velthane_stillwater	All core cast. Secondary arcs completing.	Corveth's final reckoning completes. | Sorra's protocol formally established. | Wrenath's record complete through this point.	PLACED_FILE:books/Book_22_The_Last_Open_Gate/placed/B22_002__Wrenath_Record_Complete.md:B22_002						accepted_tier1_or_2
B22_S001	22	The Last Open Gate	Era V — Final Resonance and Rebirth	3	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Book Opens on an Opening That Does Not Feel Like Salvation	An Opening That Does Not Feel Like Salvation	rewritten_book_open	The gate is possibility and threat at once.			All core cast. Secondary arcs completing.	Corveth's final reckoning completes. | Sorra's protocol formally established. | Wrenath's record complete through this point.	SCENE_EXPANSION_EXTRACT:book.txt:B22_S001						accepted_tier1_or_2
B22_S012	22	The Last Open Gate	Era V — Final Resonance and Rebirth	4	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Beat Ends with the Last Open Gate Classified Correctly	The Last Open Gate Classified Correctly	rewritten_beat_end	Book 22 begins under threshold law.			All core cast. Secondary arcs completing.	Corveth's final reckoning completes. | Sorra's protocol formally established. | Wrenath's record complete through this point.	SCENE_EXPANSION_EXTRACT:book.txt:B22_S012						accepted_tier1_or_2
B22_S024	22	The Last Open Gate	Era V — Final Resonance and Rebirth	5	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Beat Ends with the Opening Recast As Moral Problem Not Mere Opportunity	The Opening Recast As Moral Problem Not Mere Opportunity	rewritten_beat_end	Book 22 deepens properly.			All core cast. Secondary arcs completing.	Corveth's final reckoning completes. | Sorra's protocol formally established. | Wrenath's record complete through this point.	SCENE_EXPANSION_EXTRACT:book.txt:B22_S024						accepted_tier1_or_2
B22_S036	22	The Last Open Gate	Era V — Final Resonance and Rebirth	6	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Beat Ends with the Gate Still Ahead of His Magic	The Gate Still Ahead of His Magic	rewritten_beat_end	Book law stays true.			All core cast. Secondary arcs completing.	Corveth's final reckoning completes. | Sorra's protocol formally established. | Wrenath's record complete through this point.	SCENE_EXPANSION_EXTRACT:book.txt:B22_S036						accepted_tier1_or_2
B22_S048	22	The Last Open Gate	Era V — Final Resonance and Rebirth	7	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Beat Ends with Threshold Discipline Recast As Love and Survival	Threshold Discipline Recast As Love and Survival	rewritten_beat_end	Book 22 remains accurate.			All core cast. Secondary arcs completing.	Corveth's final reckoning completes. | Sorra's protocol formally established. | Wrenath's record complete through this point.	SCENE_EXPANSION_EXTRACT:book.txt:B22_S048						accepted_tier1_or_2
B22_S060	22	The Last Open Gate	Era V — Final Resonance and Rebirth	8	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Beat Ends with Ursulas Binding Woven Cleanly Into the Gate Book	Ursulas Binding Woven Cleanly Into the Gate Book	rewritten_beat_end	Book 22 stays aligned.			All core cast. Secondary arcs completing.	Corveth's final reckoning completes. | Sorra's protocol formally established. | Wrenath's record complete through this point.	SCENE_EXPANSION_EXTRACT:book.txt:B22_S060						accepted_tier1_or_2
B22_S072	22	The Last Open Gate	Era V — Final Resonance and Rebirth	9	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Beat Ends with Threshold Fever Refused	Threshold Fever Refused	rewritten_beat_end	Book 22 deepens correctly.			All core cast. Secondary arcs completing.	Corveth's final reckoning completes. | Sorra's protocol formally established. | Wrenath's record complete through this point.	SCENE_EXPANSION_EXTRACT:book.txt:B22_S072						accepted_tier1_or_2
B22_S073	22	The Last Open Gate	Era V — Final Resonance and Rebirth	10	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Gate Book Could Easily Use the Dogs As Purity Tokens and Does Not	The Gate Book Could Easily Use the Dogs As Purity Tokens and Does Not	kept	Canon remains actively protected.			All core cast. Secondary arcs completing.	Corveth's final reckoning completes. | Sorra's protocol formally established. | Wrenath's record complete through this point.	SCENE_EXPANSION_EXTRACT:book.txt:B22_S073						accepted_tier1_or_2
B22_S084	22	The Last Open Gate	Era V — Final Resonance and Rebirth	11	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Beat Ends with Daisy May and Majeski Held Firm at the Gate	Daisy May and Majeski Held Firm at the Gate	rewritten_beat_end	Book 22 stays clean.	Daisy May	wowas::daisy_may_great_dane	All core cast. Secondary arcs completing.	Corveth's final reckoning completes. | Sorra's protocol formally established. | Wrenath's record complete through this point.	SCENE_EXPANSION_EXTRACT:book.txt:B22_S084						accepted_tier1_or_2
