domain_alignment_serial	source_serial	source_name	domain	scene_id	event_beat_id	book_num	alignment_status	fact_status	citation_url	reader_projection	attention_triggers	digital_variance_policy	max_reader_detail	provenance_status
RWD-c7da68041ffc	RWS-05d6adfacee7	Moscow	route	B01_C027	EB-RW-00027	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://www.wikidata.org/wiki/Q649	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-c0063dd02746	RWS-05d6adfacee7	Moscow	quest	B01_C027	EB-RW-00027	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://www.wikidata.org/wiki/Q649	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-03278923e77a	RWS-05d6adfacee7	Moscow	character_world_role	B01_C027	EB-RW-00027	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://www.wikidata.org/wiki/Q649	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-7696ccdfba34	RWS-ec7c27ccda23	Dubai	location	B01_C028	EB-RW-00028	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://www.wikidata.org/wiki/Q612	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-ca235f1a361a	RWS-ec7c27ccda23	Dubai	artifact	B01_C028	EB-RW-00028	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://www.wikidata.org/wiki/Q612	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-2b12f8c47457	RWS-ec7c27ccda23	Dubai	faction	B01_C028	EB-RW-00028	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://www.wikidata.org/wiki/Q612	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-c1b03881ae44	RWS-ec7c27ccda23	Dubai	culture	B01_C028	EB-RW-00028	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://www.wikidata.org/wiki/Q612	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-4fd69ac3d4a4	RWS-ec7c27ccda23	Dubai	hazard	B01_C028	EB-RW-00028	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://www.wikidata.org/wiki/Q612	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-50e66e816ae6	RWS-ec7c27ccda23	Dubai	route	B01_C028	EB-RW-00028	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://www.wikidata.org/wiki/Q612	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-b98fd110deae	RWS-ec7c27ccda23	Dubai	quest	B01_C028	EB-RW-00028	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://www.wikidata.org/wiki/Q612	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-ac040a3e648c	RWS-ec7c27ccda23	Dubai	character_world_role	B01_C028	EB-RW-00028	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://www.wikidata.org/wiki/Q612	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-4c0383cc2b52	RWS-946164ffe75c	Lima	location	B01_C029	EB-RW-00029	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://www.wikidata.org/wiki/Q2868	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-2aed6cbe3179	RWS-946164ffe75c	Lima	artifact	B01_C029	EB-RW-00029	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://www.wikidata.org/wiki/Q2868	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-b5ef87ecc2ad	RWS-946164ffe75c	Lima	faction	B01_C029	EB-RW-00029	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://www.wikidata.org/wiki/Q2868	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-6f8524f5f47a	RWS-946164ffe75c	Lima	culture	B01_C029	EB-RW-00029	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://www.wikidata.org/wiki/Q2868	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-48028cc32e61	RWS-946164ffe75c	Lima	hazard	B01_C029	EB-RW-00029	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://www.wikidata.org/wiki/Q2868	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-e3165d9c88cc	RWS-946164ffe75c	Lima	route	B01_C029	EB-RW-00029	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://www.wikidata.org/wiki/Q2868	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-5aeec525e9c5	RWS-946164ffe75c	Lima	quest	B01_C029	EB-RW-00029	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://www.wikidata.org/wiki/Q2868	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-68c9b9ff69ae	RWS-946164ffe75c	Lima	character_world_role	B01_C029	EB-RW-00029	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://www.wikidata.org/wiki/Q2868	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-e43235c62303	RWS-feb128274578	Bogotá	location	B01_C030	EB-RW-00030	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://www.wikidata.org/wiki/Q2841	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-c3638f259c8a	RWS-feb128274578	Bogotá	artifact	B01_C030	EB-RW-00030	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://www.wikidata.org/wiki/Q2841	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-ca029f154fa8	RWS-feb128274578	Bogotá	faction	B01_C030	EB-RW-00030	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://www.wikidata.org/wiki/Q2841	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-d926ed5e9f7d	RWS-feb128274578	Bogotá	culture	B01_C030	EB-RW-00030	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://www.wikidata.org/wiki/Q2841	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-0e05e1e25164	RWS-feb128274578	Bogotá	hazard	B01_C030	EB-RW-00030	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://www.wikidata.org/wiki/Q2841	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-5bf360c78475	RWS-feb128274578	Bogotá	route	B01_C030	EB-RW-00030	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://www.wikidata.org/wiki/Q2841	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-70758c0b2970	RWS-feb128274578	Bogotá	quest	B01_C030	EB-RW-00030	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://www.wikidata.org/wiki/Q2841	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-32461e02d884	RWS-feb128274578	Bogotá	character_world_role	B01_C030	EB-RW-00030	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://www.wikidata.org/wiki/Q2841	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-0ee49beca97a	RWS-d005a5afa3aa	Great Barrier Reef	location	B01_C031	EB-RW-00031	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/154	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-26cb880a6798	RWS-d005a5afa3aa	Great Barrier Reef	artifact	B01_C031	EB-RW-00031	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/154	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-04eb179f34a3	RWS-d005a5afa3aa	Great Barrier Reef	faction	B01_C031	EB-RW-00031	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/154	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-e25fc728d821	RWS-d005a5afa3aa	Great Barrier Reef	culture	B01_C031	EB-RW-00031	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/154	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-e535c993db3b	RWS-d005a5afa3aa	Great Barrier Reef	hazard	B01_C031	EB-RW-00031	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/154	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-b8c89ce68dad	RWS-d005a5afa3aa	Great Barrier Reef	route	B01_C031	EB-RW-00031	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/154	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-c733aee12d33	RWS-d005a5afa3aa	Great Barrier Reef	quest	B01_C031	EB-RW-00031	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/154	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-bf0e17377462	RWS-d005a5afa3aa	Great Barrier Reef	character_world_role	B01_C031	EB-RW-00031	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/154	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-1dc6f629a79e	RWS-6c14fcc1b51b	Kakadu National Park	location	B01_C032	EB-RW-00032	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/147	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-b94c810311ff	RWS-6c14fcc1b51b	Kakadu National Park	artifact	B01_C032	EB-RW-00032	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/147	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-487514f03b24	RWS-6c14fcc1b51b	Kakadu National Park	faction	B01_C032	EB-RW-00032	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/147	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-0a1667c099b2	RWS-6c14fcc1b51b	Kakadu National Park	culture	B01_C032	EB-RW-00032	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/147	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-5a1e6e30ef0f	RWS-6c14fcc1b51b	Kakadu National Park	hazard	B01_C032	EB-RW-00032	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/147	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-23e67a1185fe	RWS-6c14fcc1b51b	Kakadu National Park	route	B01_C032	EB-RW-00032	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/147	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-4d7a79c6f724	RWS-6c14fcc1b51b	Kakadu National Park	quest	B01_C032	EB-RW-00032	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/147	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-3a2e029d9a26	RWS-6c14fcc1b51b	Kakadu National Park	character_world_role	B01_C032	EB-RW-00032	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/147	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-ef2036976e82	RWS-b760b5585d64	Uluru-Kata Tjuta National Park	location	B01_C033	EB-RW-00033	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/447	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-f7ff0813fdf5	RWS-b760b5585d64	Uluru-Kata Tjuta National Park	artifact	B01_C033	EB-RW-00033	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/447	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-0b7782d0b1e8	RWS-b760b5585d64	Uluru-Kata Tjuta National Park	faction	B01_C033	EB-RW-00033	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/447	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-7879ef4d135d	RWS-b760b5585d64	Uluru-Kata Tjuta National Park	culture	B01_C033	EB-RW-00033	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/447	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-50d83de0ea04	RWS-b760b5585d64	Uluru-Kata Tjuta National Park	hazard	B01_C033	EB-RW-00033	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/447	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-9b0d5aba0deb	RWS-b760b5585d64	Uluru-Kata Tjuta National Park	route	B01_C033	EB-RW-00033	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/447	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-1b57cb24cde9	RWS-b760b5585d64	Uluru-Kata Tjuta National Park	quest	B01_C033	EB-RW-00033	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/447	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-10d3ad232c5d	RWS-b760b5585d64	Uluru-Kata Tjuta National Park	character_world_role	B01_C033	EB-RW-00033	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/447	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-e768f6f5ab08	RWS-faeb64b65584	Sydney Opera House	location	B01_C034	EB-RW-00034	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/166	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-4f8f50ad4122	RWS-faeb64b65584	Sydney Opera House	artifact	B01_C034	EB-RW-00034	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/166	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-677d2717e6df	RWS-faeb64b65584	Sydney Opera House	faction	B01_C034	EB-RW-00034	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/166	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-7ebed3508cea	RWS-faeb64b65584	Sydney Opera House	culture	B01_C034	EB-RW-00034	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/166	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-a5077c925f36	RWS-faeb64b65584	Sydney Opera House	hazard	B01_C034	EB-RW-00034	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/166	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-8ec11dfac4cc	RWS-faeb64b65584	Sydney Opera House	route	B01_C034	EB-RW-00034	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/166	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-a2d7f096e4ca	RWS-faeb64b65584	Sydney Opera House	quest	B01_C034	EB-RW-00034	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/166	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-3b595f2a3894	RWS-faeb64b65584	Sydney Opera House	character_world_role	B01_C034	EB-RW-00034	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/166	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-be3b5433a00f	RWS-79265b9faa20	Historic Centre of the City of Salzburg	location	B01_C035	EB-RW-00035	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/784	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-d5b62f631f5d	RWS-79265b9faa20	Historic Centre of the City of Salzburg	artifact	B01_C035	EB-RW-00035	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/784	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-148d8f5483e5	RWS-79265b9faa20	Historic Centre of the City of Salzburg	faction	B01_C035	EB-RW-00035	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/784	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-d56f168e76f9	RWS-79265b9faa20	Historic Centre of the City of Salzburg	culture	B01_C035	EB-RW-00035	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/784	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-1c5f1365fb0e	RWS-79265b9faa20	Historic Centre of the City of Salzburg	hazard	B01_C035	EB-RW-00035	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/784	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-2b910fb457cd	RWS-79265b9faa20	Historic Centre of the City of Salzburg	route	B01_C035	EB-RW-00035	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/784	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-341404a882d0	RWS-79265b9faa20	Historic Centre of the City of Salzburg	quest	B01_C035	EB-RW-00035	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/784	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-66c6961197bb	RWS-79265b9faa20	Historic Centre of the City of Salzburg	character_world_role	B01_C035	EB-RW-00035	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/784	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-cbbd6fec3a09	RWS-5d2f907d061a	Palace and Gardens of Schönbrunn	location	B01_C036	EB-RW-00036	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/786	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-eeb8d5c9fe64	RWS-5d2f907d061a	Palace and Gardens of Schönbrunn	artifact	B01_C036	EB-RW-00036	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/786	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
RWD-0cbc48a3de1a	RWS-5d2f907d061a	Palace and Gardens of Schönbrunn	faction	B01_C036	EB-RW-00036	1	WOWAS_TRANSFORM_SEED_REVIEW_REQUIRED	source_fact_not_rewritten	https://whc.unesco.org/en/list/786	promote_only_when_relevant	user_preference|active_quest|scene_relevance|character_world_role	presentation_may_vary; source_fact_and_canon_immutable	one_domain_echo_per_scene	source_to_domain_seed
