serial	character_id	book_num	event_id	event_type	event_text	linked_scene_serial	status
MAP-TIMELINE-9731d1b62460	WC03713	B03	TL-WC03713-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-b2df89b699a5	WC03714	B03	TL-WC03714-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-38e80c335b52	WC03715	B03	TL-WC03715-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-e9ed5af99246	WC03716	B03	TL-WC03716-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-12164ce15d49	WC03717	B03	TL-WC03717-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-1b2af9cdd84b	WC03718	B03	TL-WC03718-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-4bf804b7e156	WC03719	B03	TL-WC03719-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-63e9a5cb3845	WC03720	B03	TL-WC03720-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-159d45d333dc	WC03721	B03	TL-WC03721-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-5131804ad672	WC03722	B03	TL-WC03722-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-5e15e90a0dfa	WC03723	B03	TL-WC03723-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-3a1992725e41	WC03724	B03	TL-WC03724-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-facd42030642	WC03725	B03	TL-WC03725-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-820bfc837f63	WC03726	B03	TL-WC03726-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-e2e2018a49ad	WC03727	B03	TL-WC03727-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-92fd3239fe19	WC03728	B03	TL-WC03728-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-25a43b963493	WC03729	B03	TL-WC03729-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-40a6bed7951a	WC03730	B03	TL-WC03730-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-b056db86e592	WC03731	B03	TL-WC03731-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-5cf7751ce410	WC03732	B03	TL-WC03732-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-9455612e8cbb	WC03733	B03	TL-WC03733-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-6eebd8ca744c	WC03734	B03	TL-WC03734-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-c3c7bf89cc90	WC03735	B03	TL-WC03735-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-79dd449e8d61	WC03736	B03	TL-WC03736-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-95944d738e19	WC03737	B03	TL-WC03737-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-0f38103d3f02	WC03738	B03	TL-WC03738-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-21b031e17dd1	WC03739	B03	TL-WC03739-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-f9471731393b	WC03740	B03	TL-WC03740-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-88e11faadef5	WC03741	B03	TL-WC03741-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-883d026b07d2	WC03742	B03	TL-WC03742-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-7a1d313de69e	WC03743	B03	TL-WC03743-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-6e68f690c09f	WC03744	B03	TL-WC03744-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-df6d113e341f	WC03745	B03	TL-WC03745-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-11385b5b04a1	WC03746	B03	TL-WC03746-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-0a2e79c8c7e8	WC03747	B03	TL-WC03747-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-4497e79629d8	WC03748	B03	TL-WC03748-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-e11a2ddbde48	WC03749	B03	TL-WC03749-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-5397c7be86dc	WC03750	B03	TL-WC03750-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-7961714bfbf4	WC03751	B03	TL-WC03751-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-5ad86e5c3144	WC03752	B03	TL-WC03752-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-1c4e5ceba93a	WC03753	B03	TL-WC03753-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-cd6cba1e1dcb	WC03754	B03	TL-WC03754-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-27d285b92cce	WC03755	B03	TL-WC03755-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-e9f2aede9601	WC03756	B03	TL-WC03756-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-eaab3e5b6f0c	WC03757	B03	TL-WC03757-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-545c7bfb039c	WC03758	B03	TL-WC03758-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-bb73d12b0a1c	WC03759	B03	TL-WC03759-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-13c4292ba83d	WC03760	B03	TL-WC03760-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-002ba828e5a6	WC03761	B03	TL-WC03761-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-f4dc5dd486ca	WC03762	B03	TL-WC03762-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-99d678dec660	WC03763	B03	TL-WC03763-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-5c65c60676cf	WC03764	B03	TL-WC03764-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-51297e59fccc	WC03765	B03	TL-WC03765-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-2e5fd17c4a5b	WC03766	B03	TL-WC03766-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-54ed125f12d7	WC03767	B03	TL-WC03767-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-363832d7b1e0	WC03768	B03	TL-WC03768-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-0f864d7530b9	WC03769	B03	TL-WC03769-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-00faf58f6028	WC03770	B03	TL-WC03770-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-c8a5c82dff0b	WC03771	B03	TL-WC03771-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-c8b0358b2c86	WC03772	B03	TL-WC03772-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-09954218e607	WC03773	B03	TL-WC03773-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-87062947a21d	WC03774	B03	TL-WC03774-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-44bee09734ff	WC03775	B03	TL-WC03775-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-158d79a20566	WC03776	B03	TL-WC03776-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-d616b98bd557	WC03777	B03	TL-WC03777-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-17775d692aec	WC03778	B03	TL-WC03778-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-2d65be8b9008	WC03779	B03	TL-WC03779-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-75cbabba0751	WC03780	B03	TL-WC03780-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-ad88663ef75d	WC03781	B03	TL-WC03781-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-ebfaa8482d6b	WC03782	B03	TL-WC03782-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-c21298fe8d0f	WC03783	B03	TL-WC03783-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-23d2601d0beb	WC03784	B03	TL-WC03784-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-fbcdc1388eba	WC03785	B03	TL-WC03785-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-fe32b022d3e9	WC03786	B03	TL-WC03786-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-cd3e9d9c3bba	WC03787	B03	TL-WC03787-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-b639d350c073	WC03788	B03	TL-WC03788-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-132d0532a510	WC03789	B03	TL-WC03789-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-c5ab5af8f103	WC03790	B03	TL-WC03790-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-4ba335d0b366	WC03791	B03	TL-WC03791-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-8456baa85a58	WC03792	B03	TL-WC03792-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-91372c9ea212	WC03793	B03	TL-WC03793-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-166fa7f709e9	WC03794	B03	TL-WC03794-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-5ff9211fb9d5	WC03795	B03	TL-WC03795-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-61eb94dbdf4f	WC03796	B03	TL-WC03796-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-e236492788cd	WC03797	B03	TL-WC03797-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-12696c20cbdf	WC03798	B03	TL-WC03798-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-47a148a105c6	WC03799	B03	TL-WC03799-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-8deb3d4cbe41	WC03800	B03	TL-WC03800-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-74ccb6e886dd	WC03801	B03	TL-WC03801-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-ed5c3fc365ba	WC03802	B03	TL-WC03802-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-3ea536f940e7	WC03803	B03	TL-WC03803-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-24891273cbca	WC03804	B03	TL-WC03804-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-7e55d024438b	WC03805	B03	TL-WC03805-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-bc78d80c9db2	WC03806	B03	TL-WC03806-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-9170425b46e8	WC03807	B03	TL-WC03807-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-bce157e62c9d	WC03808	B03	TL-WC03808-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-fdc80c7c2e1f	WC03809	B03	TL-WC03809-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-5d9c2192e476	WC03810	B03	TL-WC03810-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-12b4547f0c61	WC03811	B03	TL-WC03811-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-059d6906ba14	WC03812	B03	TL-WC03812-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-c9ab5a7184b5	WC03813	B03	TL-WC03813-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-9bb202a142b6	WC03814	B03	TL-WC03814-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-d6e59ee9e7c3	WC03815	B03	TL-WC03815-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-d3464cedbd45	WC03816	B03	TL-WC03816-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-8aef3bcd071b	WC03817	B03	TL-WC03817-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-d19efe44f5aa	WC03818	B03	TL-WC03818-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-a699d9c62cfd	WC03819	B03	TL-WC03819-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-fd82fba19935	WC03820	B03	TL-WC03820-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-538be1a68e22	WC03821	B03	TL-WC03821-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-2f00ddaccea0	WC03822	B03	TL-WC03822-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-f5e39cc65d43	WC03823	B03	TL-WC03823-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-f04067ff899d	WC03824	B03	TL-WC03824-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-d6a151cd941c	WC03825	B03	TL-WC03825-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-8cbb4694190a	WC03826	B03	TL-WC03826-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-32b8cf4549b5	WC03827	B03	TL-WC03827-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-8704436e0f37	WC03828	B03	TL-WC03828-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-f60b8b81abce	WC03829	B03	TL-WC03829-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-f5e337bfdaea	WC03830	B03	TL-WC03830-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-f3270e234b9b	WC03831	B03	TL-WC03831-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-f837a56e8ce6	WC03832	B03	TL-WC03832-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-6a441dd49d82	WC03833	B03	TL-WC03833-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-96031b400b9a	WC03834	B03	TL-WC03834-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-8684378522f7	WC03835	B03	TL-WC03835-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-c16645aaac2d	WC03836	B03	TL-WC03836-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-084b682c5acd	WC03837	B03	TL-WC03837-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-4cd1213c6ad0	WC03838	B03	TL-WC03838-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-781be77175a6	WC03839	B03	TL-WC03839-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-580c9e6e30b6	WC03840	B03	TL-WC03840-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-aff02f5db106	WC03841	B03	TL-WC03841-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-790e512684f6	WC03842	B03	TL-WC03842-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-11f5684a0224	WC03843	B03	TL-WC03843-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-6829b5e04201	WC03844	B03	TL-WC03844-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-eae23636aa2c	WC03845	B03	TL-WC03845-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-592deb9d92db	WC03846	B03	TL-WC03846-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-2f545853b012	WC03847	B03	TL-WC03847-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-20a5050cecdc	WC03848	B03	TL-WC03848-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-4eb239a93ac8	WC03849	B03	TL-WC03849-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-85217cb3fbb2	WC03850	B03	TL-WC03850-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-7db282bf4235	WC03851	B03	TL-WC03851-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-af0158a2b028	WC03852	B03	TL-WC03852-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-3fa18cf2e3dd	WC03853	B03	TL-WC03853-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-0ad50534c7a4	WC03854	B03	TL-WC03854-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-2e9ac116cd41	WC03855	B03	TL-WC03855-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-d6b374625684	WC03856	B03	TL-WC03856-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
MAP-TIMELINE-9c50c7a3a291	WC03857	B03	TL-WC03857-INTRO	character_introduction	averaged_background_story_orbit_aesthetic_origin_distance	MAP-SCENE-7c5d11a451cd	generated_linked
