book_num	book_title	encounter_id	core_character	satellite_character	satellite_score	source_profiles	source_traits	event_shape	stakes	memorable_hook	plot_incorporation	coverage_rule
21	The Final Descent	WE21_00646	Ursula	source_stack	123	SRC0001+SRC0002+SRC0003	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	public embarrassment that becomes witness	relationship, pressure, humor, and future obligation	small event must leave a visible mark	encounter may remain local unless later scene pressure calls it back	core_minimum_three
21	The Final Descent	WE21_00647	Ursula	book_25	87	SRC0001+SRC0002+SRC0003	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	dangerous question asked at the wrong time but for the right reason	relationship, pressure, humor, and future obligation	small event must leave a visible mark	encounter may remain local unless later scene pressure calls it back	core_minimum_three
21	The Final Descent	WE21_00648	DAISY MAY	first_appears	99	SRC0001+SRC0002+SRC0003	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	argument that turns into protection	relationship, pressure, humor, and future obligation	small event must leave a visible mark	encounter may remain local unless later scene pressure calls it back	core_minimum_three
21	The Final Descent	WE21_00649	DAISY MAY	canonical_id	171	SRC0001+SRC0002+SRC0003	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	small ridiculous task that reveals serious loyalty	relationship, pressure, humor, and future obligation	high-score satellite gets recurring callback seed	encounter may remain local unless later scene pressure calls it back	core_minimum_three
21	The Final Descent	WE21_00650	DAISY MAY	source_stack	123	SRC0001+SRC0002+SRC0003	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	rescue attempt that goes socially wrong before it goes right	relationship, pressure, humor, and future obligation	small event must leave a visible mark	encounter may remain local unless later scene pressure calls it back	core_minimum_three
21	The Final Descent	WE21_00651	DERVISH	role	123	SRC0001+SRC0002+SRC0003	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	market pressure scene with a hidden consequence	relationship, pressure, humor, and future obligation	small event must leave a visible mark	encounter may remain local unless later scene pressure calls it back	core_minimum_three
21	The Final Descent	WE21_00652	DERVISH	first_appears	99	SRC0001+SRC0002+SRC0003	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	quiet care scene interrupted by external danger	relationship, pressure, humor, and future obligation	small event must leave a visible mark	encounter may remain local unless later scene pressure calls it back	core_minimum_three
21	The Final Descent	WE21_00653	DERVISH	canonical_id	171	SRC0001+SRC0002+SRC0003	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	comic misunderstanding that exposes a true wound	relationship, pressure, humor, and future obligation	high-score satellite gets recurring callback seed	encounter may remain local unless later scene pressure calls it back	core_minimum_three
21	The Final Descent	WE21_00654	MAJISKII	book_25	87	SRC0001+SRC0002+SRC0003	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	training failure that becomes a better method	relationship, pressure, humor, and future obligation	small event must leave a visible mark	encounter may remain local unless later scene pressure calls it back	core_minimum_three
21	The Final Descent	WE21_00655	MAJISKII	role	123	SRC0001+SRC0002+SRC0003	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	shared meal that turns into a strategic decision	relationship, pressure, humor, and future obligation	small event must leave a visible mark	encounter may remain local unless later scene pressure calls it back	core_minimum_three
21	The Final Descent	WE21_00656	MAJISKII	first_appears	99	SRC0001+SRC0002+SRC0003	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	route negotiation where the weak detail saves everyone	relationship, pressure, humor, and future obligation	small event must leave a visible mark	encounter may remain local unless later scene pressure calls it back	core_minimum_three
21	The Final Descent	WE21_00657	NEITH	source_stack	123	SRC0001+SRC0002+SRC0003	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	unexpected kindness that creates a later obligation	relationship, pressure, humor, and future obligation	small event must leave a visible mark	encounter may remain local unless later scene pressure calls it back	core_minimum_three
21	The Final Descent	WE21_00658	NEITH	book_25	87	SRC0001+SRC0002+SRC0003	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	public embarrassment that becomes witness	relationship, pressure, humor, and future obligation	small event must leave a visible mark	encounter may remain local unless later scene pressure calls it back	core_minimum_three
21	The Final Descent	WE21_00659	NEITH	role	123	SRC0001+SRC0002+SRC0003	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	dangerous question asked at the wrong time but for the right reason	relationship, pressure, humor, and future obligation	small event must leave a visible mark	encounter may remain local unless later scene pressure calls it back	core_minimum_three
21	The Final Descent	WE21_00660	ROLZEN	canonical_id	171	SRC0014+SRC0015+SRC0016+SRC0017+SRC0023	earnest sexually confident emotionally huge man who loves without guile / falls completely; no partial love / physical-forward; emotionally honest; runs toward problems || emotional whirlwind who shows up / immediate attachment; ignores hierarchy / erupts with surprising scale || explosive found-family loyalty anchor / declares bond once and defends forever / explosive escalating strength	argument that turns into protection	relationship, pressure, humor, and future obligation	high-score satellite gets recurring callback seed	encounter may remain local unless later scene pressure calls it back	core_minimum_three
21	The Final Descent	WE21_00661	ROLZEN	source_stack	123	SRC0014+SRC0015+SRC0016+SRC0017+SRC0023	earnest sexually confident emotionally huge man who loves without guile / falls completely; no partial love / physical-forward; emotionally honest; runs toward problems || emotional whirlwind who shows up / immediate attachment; ignores hierarchy / erupts with surprising scale || explosive found-family loyalty anchor / declares bond once and defends forever / explosive escalating strength	small ridiculous task that reveals serious loyalty	relationship, pressure, humor, and future obligation	small event must leave a visible mark	encounter may remain local unless later scene pressure calls it back	core_minimum_three
21	The Final Descent	WE21_00662	ROLZEN	book_25	87	SRC0014+SRC0015+SRC0016+SRC0017+SRC0023	earnest sexually confident emotionally huge man who loves without guile / falls completely; no partial love / physical-forward; emotionally honest; runs toward problems || emotional whirlwind who shows up / immediate attachment; ignores hierarchy / erupts with surprising scale || explosive found-family loyalty anchor / declares bond once and defends forever / explosive escalating strength	rescue attempt that goes socially wrong before it goes right	relationship, pressure, humor, and future obligation	small event must leave a visible mark	encounter may remain local unless later scene pressure calls it back	core_minimum_three
21	The Final Descent	WE21_00663	XETHROLUND	first_appears	99	SRC0001+SRC0002+SRC0003	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	market pressure scene with a hidden consequence	relationship, pressure, humor, and future obligation	small event must leave a visible mark	encounter may remain local unless later scene pressure calls it back	core_minimum_three
21	The Final Descent	WE21_00664	XETHROLUND	canonical_id	171	SRC0001+SRC0002+SRC0003	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	quiet care scene interrupted by external danger	relationship, pressure, humor, and future obligation	high-score satellite gets recurring callback seed	encounter may remain local unless later scene pressure calls it back	core_minimum_three
21	The Final Descent	WE21_00665	XETHROLUND	source_stack	123	SRC0001+SRC0002+SRC0003	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	comic misunderstanding that exposes a true wound	relationship, pressure, humor, and future obligation	small event must leave a visible mark	encounter may remain local unless later scene pressure calls it back	core_minimum_three
21	The Final Descent	WE21_00666	RYLOS / BOOJAY	role	123	SRC0001+SRC0002+SRC0003	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	training failure that becomes a better method	relationship, pressure, humor, and future obligation	small event must leave a visible mark	encounter may remain local unless later scene pressure calls it back	core_minimum_three
21	The Final Descent	WE21_00667	RYLOS / BOOJAY	first_appears	99	SRC0001+SRC0002+SRC0003	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	shared meal that turns into a strategic decision	relationship, pressure, humor, and future obligation	small event must leave a visible mark	encounter may remain local unless later scene pressure calls it back	core_minimum_three
21	The Final Descent	WE21_00668	RYLOS / BOOJAY	canonical_id	171	SRC0001+SRC0002+SRC0003	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	route negotiation where the weak detail saves everyone	relationship, pressure, humor, and future obligation	high-score satellite gets recurring callback seed	encounter may remain local unless later scene pressure calls it back	core_minimum_three
21	The Final Descent	WE21_00669	pre_pip_role	book_25	87	SRC0001+SRC0002+SRC0003+SRC0008+SRC0024	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	unexpected kindness that creates a later obligation	relationship, pressure, humor, and future obligation	small event must leave a visible mark	encounter may remain local unless later scene pressure calls it back	core_minimum_three
21	The Final Descent	WE21_00670	pre_pip_role	role	123	SRC0001+SRC0002+SRC0003+SRC0008+SRC0024	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	public embarrassment that becomes witness	relationship, pressure, humor, and future obligation	small event must leave a visible mark	encounter may remain local unless later scene pressure calls it back	core_minimum_three
21	The Final Descent	WE21_00671	pre_pip_role	first_appears	99	SRC0001+SRC0002+SRC0003+SRC0008+SRC0024	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	dangerous question asked at the wrong time but for the right reason	relationship, pressure, humor, and future obligation	small event must leave a visible mark	encounter may remain local unless later scene pressure calls it back	core_minimum_three
21	The Final Descent	WE21_00672	rylos_arc	source_stack	123	SRC0001+SRC0002+SRC0003	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	argument that turns into protection	relationship, pressure, humor, and future obligation	small event must leave a visible mark	encounter may remain local unless later scene pressure calls it back	core_minimum_three
21	The Final Descent	WE21_00673	rylos_arc	book_25	87	SRC0001+SRC0002+SRC0003	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	small ridiculous task that reveals serious loyalty	relationship, pressure, humor, and future obligation	small event must leave a visible mark	encounter may remain local unless later scene pressure calls it back	core_minimum_three
21	The Final Descent	WE21_00674	rylos_arc	role	123	SRC0001+SRC0002+SRC0003	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	rescue attempt that goes socially wrong before it goes right	relationship, pressure, humor, and future obligation	small event must leave a visible mark	encounter may remain local unless later scene pressure calls it back	core_minimum_three
22	The Last Open Gate	WE22_00675	DAISY MAY	source_stack	123	SRC0001+SRC0002+SRC0003	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	market pressure scene with a hidden consequence	relationship, pressure, humor, and future obligation	small event must leave a visible mark	encounter may remain local unless later scene pressure calls it back	core_minimum_three
22	The Last Open Gate	WE22_00676	DAISY MAY	Renath	93	SRC0001+SRC0002+SRC0003	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	quiet care scene interrupted by external danger	relationship, pressure, humor, and future obligation	small event must leave a visible mark	encounter may remain local unless later scene pressure calls it back	core_minimum_three
22	The Last Open Gate	WE22_00677	DAISY MAY	canonical_id	171	SRC0001+SRC0002+SRC0003	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	comic misunderstanding that exposes a true wound	relationship, pressure, humor, and future obligation	high-score satellite gets recurring callback seed	encounter may remain local unless later scene pressure calls it back	core_minimum_three
22	The Last Open Gate	WE22_00678	DERVISH	book_25	87	SRC0001+SRC0002+SRC0003	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	training failure that becomes a better method	relationship, pressure, humor, and future obligation	small event must leave a visible mark	encounter may remain local unless later scene pressure calls it back	core_minimum_three
22	The Last Open Gate	WE22_00679	DERVISH	All core cast. Secondary arcs completing	140	SRC0001+SRC0002+SRC0003	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	shared meal that turns into a strategic decision	relationship, pressure, humor, and future obligation	small event must leave a visible mark	encounter may remain local unless later scene pressure calls it back	core_minimum_three
22	The Last Open Gate	WE22_00680	DERVISH	source_stack	123	SRC0001+SRC0002+SRC0003	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	route negotiation where the weak detail saves everyone	relationship, pressure, humor, and future obligation	small event must leave a visible mark	encounter may remain local unless later scene pressure calls it back	core_minimum_three
22	The Last Open Gate	WE22_00681	MACK	role	123	SRC0001+SRC0002+SRC0003	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	unexpected kindness that creates a later obligation	relationship, pressure, humor, and future obligation	small event must leave a visible mark	encounter may remain local unless later scene pressure calls it back	core_minimum_three
22	The Last Open Gate	WE22_00682	MACK	first_appears	99	SRC0001+SRC0002+SRC0003	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	public embarrassment that becomes witness	relationship, pressure, humor, and future obligation	small event must leave a visible mark	encounter may remain local unless later scene pressure calls it back	core_minimum_three
22	The Last Open Gate	WE22_00683	MACK	book_25	87	SRC0001+SRC0002+SRC0003	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	dangerous question asked at the wrong time but for the right reason	relationship, pressure, humor, and future obligation	small event must leave a visible mark	encounter may remain local unless later scene pressure calls it back	core_minimum_three
22	The Last Open Gate	WE22_00684	MAJISKII	Renath	93	SRC0001+SRC0002+SRC0003	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	argument that turns into protection	relationship, pressure, humor, and future obligation	small event must leave a visible mark	encounter may remain local unless later scene pressure calls it back	core_minimum_three
22	The Last Open Gate	WE22_00685	MAJISKII	canonical_id	171	SRC0001+SRC0002+SRC0003	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	small ridiculous task that reveals serious loyalty	relationship, pressure, humor, and future obligation	high-score satellite gets recurring callback seed	encounter may remain local unless later scene pressure calls it back	core_minimum_three
22	The Last Open Gate	WE22_00686	MAJISKII	role	123	SRC0001+SRC0002+SRC0003	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	rescue attempt that goes socially wrong before it goes right	relationship, pressure, humor, and future obligation	small event must leave a visible mark	encounter may remain local unless later scene pressure calls it back	core_minimum_three
22	The Last Open Gate	WE22_00687	NEITH	All core cast. Secondary arcs completing	140	SRC0001+SRC0002+SRC0003	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	market pressure scene with a hidden consequence	relationship, pressure, humor, and future obligation	small event must leave a visible mark	encounter may remain local unless later scene pressure calls it back	core_minimum_three
22	The Last Open Gate	WE22_00688	NEITH	source_stack	123	SRC0001+SRC0002+SRC0003	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	quiet care scene interrupted by external danger	relationship, pressure, humor, and future obligation	small event must leave a visible mark	encounter may remain local unless later scene pressure calls it back	core_minimum_three
22	The Last Open Gate	WE22_00689	NEITH	Renath	93	SRC0001+SRC0002+SRC0003	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	comic misunderstanding that exposes a true wound	relationship, pressure, humor, and future obligation	small event must leave a visible mark	encounter may remain local unless later scene pressure calls it back	core_minimum_three
22	The Last Open Gate	WE22_00690	PIP	first_appears	99	SRC0001+SRC0002+SRC0003+SRC0008+SRC0024	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	training failure that becomes a better method	relationship, pressure, humor, and future obligation	small event must leave a visible mark	encounter may remain local unless later scene pressure calls it back	core_minimum_three
22	The Last Open Gate	WE22_00691	PIP	book_25	87	SRC0001+SRC0002+SRC0003+SRC0008+SRC0024	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	shared meal that turns into a strategic decision	relationship, pressure, humor, and future obligation	small event must leave a visible mark	encounter may remain local unless later scene pressure calls it back	core_minimum_three
22	The Last Open Gate	WE22_00692	PIP	All core cast. Secondary arcs completing	140	SRC0001+SRC0002+SRC0003+SRC0008+SRC0024	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	route negotiation where the weak detail saves everyone	relationship, pressure, humor, and future obligation	small event must leave a visible mark	encounter may remain local unless later scene pressure calls it back	core_minimum_three
22	The Last Open Gate	WE22_00693	ROLZEN	canonical_id	171	SRC0014+SRC0015+SRC0016+SRC0017+SRC0023	earnest sexually confident emotionally huge man who loves without guile / falls completely; no partial love / physical-forward; emotionally honest; runs toward problems || emotional whirlwind who shows up / immediate attachment; ignores hierarchy / erupts with surprising scale || explosive found-family loyalty anchor / declares bond once and defends forever / explosive escalating strength	unexpected kindness that creates a later obligation	relationship, pressure, humor, and future obligation	high-score satellite gets recurring callback seed	encounter may remain local unless later scene pressure calls it back	core_minimum_three
22	The Last Open Gate	WE22_00694	ROLZEN	role	123	SRC0014+SRC0015+SRC0016+SRC0017+SRC0023	earnest sexually confident emotionally huge man who loves without guile / falls completely; no partial love / physical-forward; emotionally honest; runs toward problems || emotional whirlwind who shows up / immediate attachment; ignores hierarchy / erupts with surprising scale || explosive found-family loyalty anchor / declares bond once and defends forever / explosive escalating strength	public embarrassment that becomes witness	relationship, pressure, humor, and future obligation	small event must leave a visible mark	encounter may remain local unless later scene pressure calls it back	core_minimum_three
22	The Last Open Gate	WE22_00695	ROLZEN	first_appears	99	SRC0014+SRC0015+SRC0016+SRC0017+SRC0023	earnest sexually confident emotionally huge man who loves without guile / falls completely; no partial love / physical-forward; emotionally honest; runs toward problems || emotional whirlwind who shows up / immediate attachment; ignores hierarchy / erupts with surprising scale || explosive found-family loyalty anchor / declares bond once and defends forever / explosive escalating strength	dangerous question asked at the wrong time but for the right reason	relationship, pressure, humor, and future obligation	small event must leave a visible mark	encounter may remain local unless later scene pressure calls it back	core_minimum_three
22	The Last Open Gate	WE22_00696	URSULA	source_stack	123	SRC0001+SRC0002+SRC0003	engineered weapon who chooses love and family / chosen family as absolute law / unpredictable; physically excessive; emotionally precise || curious heart with no fear and little fear-wisdom / attaches fully and expects motion / breaks systems by not recognizing them as systems || intuitive bodily magic and path-reading through lived body / bonds through touch, rhythm, proximity, shared movement / intuitive embodied reading; nonverbal path sense	argument that turns into protection	relationship, pressure, humor, and future obligation	small event must leave a visible mark	encounter may remain local unless later scene pressure calls it back	core_minimum_three
