book_num	book_title	era_band	slot_in_book	scene_id	source_layer	source_type	old_title	clean_title	title_status	brief_scene_description	inferred_character_names	inferred_character_ids	book_active_cast	book_key_pressure	source_trace	corridor_region_anchor	county_anchor	ecology_pressure_mode	creature_refs	transformation_notes	event_beat_id	main_story_status	originality_status	domain_flags	quest_hook	world_introduction_anchor	coverage_status
4	Crocodile Smile	Era I — Contact and First Threads	415	B04_001	DIRECT_SOURCE	PLACED_FILE	Into The Expanse	Into The Expanse	kept	 Event beat EB-RW-01695: a creature signal interrupts the obvious solution.			Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson) | Daisy May | Majiskii	The smile across the crowd. First physical Boojay encounter. | Fleeing the Cockatrice. Boojay diagnoses Pip's magic correctly. | Pocket sanctuary (Void-Fold). Week of golden light. Trauma bond seeds. | Xethrolund as counterweight — real clarity vs manipulative reading.	PLACED_FILE:books/Book_04_Crocodile_Smile/placed/B04_001__Into_The_Expanse.md:B04_001; PLACED_FILE:books/Book_04_The_Cockatrice_And_The_Rescue/placed/B04_001__Into_The_Expanse.md:B04_001; COMPILECAT:Whispers_Of_Willow_And_Stone_COMPILEcat.txt:B04_001|event_beat:EB-RW-01695						EB-RW-01695	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|creatures|world_introduction|quests	 Event beat EB-RW-01695: a creature signal interrupts the obvious solution.	spine-derived-world-anchor	validated_domain_presence
4	Crocodile Smile	Era I — Contact and First Threads	416	B04_002	DIRECT_SOURCE	PLACED_FILE	The Wounded Jackrabbit	The Wounded Jackrabbit	kept	 Event beat EB-RW-01696: the group records a consequence before continuing.			Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson) | Daisy May | Majiskii	The smile across the crowd. First physical Boojay encounter. | Fleeing the Cockatrice. Boojay diagnoses Pip's magic correctly. | Pocket sanctuary (Void-Fold). Week of golden light. Trauma bond seeds. | Xethrolund as counterweight — real clarity vs manipulative reading.	PLACED_FILE:books/Book_04_Crocodile_Smile/placed/B04_002__The_Wounded_Jackrabbit.md:B04_002; PLACED_FILE:books/Book_04_The_Cockatrice_And_The_Rescue/placed/B04_002__The_Wounded_Jackrabbit.md:B04_002; COMPILECAT:Whispers_Of_Willow_And_Stone_COMPILEcat.txt:B04_002|event_beat:EB-RW-01696						EB-RW-01696	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|quests	 Event beat EB-RW-01696: the group records a consequence before continuing.	spine-derived-world-anchor	validated_domain_presence
4	Crocodile Smile	Era I — Contact and First Threads	417	B04_003	DIRECT_SOURCE	PLACED_FILE	Fleeing The Cockatrice	Fleeing The Cockatrice	kept	 Event beat EB-RW-01697: choice pressure changes the route.	King of the Cockatrice	wowas::cockatrice_king	Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson) | Daisy May | Majiskii	The smile across the crowd. First physical Boojay encounter. | Fleeing the Cockatrice. Boojay diagnoses Pip's magic correctly. | Pocket sanctuary (Void-Fold). Week of golden light. Trauma bond seeds. | Xethrolund as counterweight — real clarity vs manipulative reading.	PLACED_FILE:books/Book_04_Crocodile_Smile/placed/B04_003__Fleeing_The_Cockatrice.md:B04_003; PLACED_FILE:books/Book_04_The_Cockatrice_And_The_Rescue/placed/B04_003__Fleeing_The_Cockatrice.md:B04_003; COMPILECAT:Whispers_Of_Willow_And_Stone_COMPILEcat.txt:B04_003|event_beat:EB-RW-01697						EB-RW-01697	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|quests	 Event beat EB-RW-01697: choice pressure changes the route.	spine-derived-world-anchor	validated_domain_presence
4	Crocodile Smile	Era I — Contact and First Threads	418	B04_004	DIRECT_SOURCE	PLACED_FILE	The Rescue Bond	The Rescue Bond	kept	 Event beat EB-RW-01698: a relationship obligation becomes actionable.			Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson) | Daisy May | Majiskii	The smile across the crowd. First physical Boojay encounter. | Fleeing the Cockatrice. Boojay diagnoses Pip's magic correctly. | Pocket sanctuary (Void-Fold). Week of golden light. Trauma bond seeds. | Xethrolund as counterweight — real clarity vs manipulative reading.	PLACED_FILE:books/Book_04_Crocodile_Smile/placed/B04_004__The_Rescue_Bond.md:B04_004; PLACED_FILE:books/Book_04_The_Cockatrice_And_The_Rescue/placed/B04_004__The_Rescue_Bond.md:B04_004; COMPILECAT:Whispers_Of_Willow_And_Stone_COMPILEcat.txt:B04_004|event_beat:EB-RW-01698						EB-RW-01698	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|creatures|quests	 Event beat EB-RW-01698: a relationship obligation becomes actionable.	spine-derived-world-anchor	validated_domain_presence
4	Crocodile Smile	Era I — Contact and First Threads	419	B04_005	DIRECT_SOURCE	PLACED_FILE	The Pocket Sanctuary	The Pocket Sanctuary	kept	 Event beat EB-RW-01699: the ecology pushes back against the plan.			Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson) | Daisy May | Majiskii	The smile across the crowd. First physical Boojay encounter. | Fleeing the Cockatrice. Boojay diagnoses Pip's magic correctly. | Pocket sanctuary (Void-Fold). Week of golden light. Trauma bond seeds. | Xethrolund as counterweight — real clarity vs manipulative reading.	PLACED_FILE:books/Book_04_Crocodile_Smile/placed/B04_005__The_Pocket_Sanctuary.md:B04_005; PLACED_FILE:books/Book_04_The_Cockatrice_And_The_Rescue/placed/B04_005__The_Pocket_Sanctuary.md:B04_005; COMPILECAT:Whispers_Of_Willow_And_Stone_COMPILEcat.txt:B04_005|event_beat:EB-RW-01699						EB-RW-01699	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|creatures|world_introduction|quests	 Event beat EB-RW-01699: the ecology pushes back against the plan.	spine-derived-world-anchor	validated_domain_presence
4	Crocodile Smile	Era I — Contact and First Threads	420	B04_006	DIRECT_SOURCE	PLACED_FILE	The Week Of Golden Light	The Week Of Golden Light	kept	 Event beat EB-RW-01700: a world introduction reveals a cost.			Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson) | Daisy May | Majiskii	The smile across the crowd. First physical Boojay encounter. | Fleeing the Cockatrice. Boojay diagnoses Pip's magic correctly. | Pocket sanctuary (Void-Fold). Week of golden light. Trauma bond seeds. | Xethrolund as counterweight — real clarity vs manipulative reading.	PLACED_FILE:books/Book_04_Crocodile_Smile/placed/B04_006__The_Week_Of_Golden_Light.md:B04_006; PLACED_FILE:books/Book_04_The_Cockatrice_And_The_Rescue/placed/B04_006__The_Week_Of_Golden_Light.md:B04_006; COMPILECAT:Whispers_Of_Willow_And_Stone_COMPILEcat.txt:B04_006|event_beat:EB-RW-01700						EB-RW-01700	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|world_introduction|quests	 Event beat EB-RW-01700: a world introduction reveals a cost.	spine-derived-world-anchor	validated_domain_presence
4	Crocodile Smile	Era I — Contact and First Threads	421	B04_S001	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Book Opens on Charm With Something Wrong Under It	Charm With Something Wrong Under It	rewritten_book_open	The surface tone is warmer, almost playful, but danger is already present beneath it. Event beat EB-RW-01701: the quest objective changes after evidence.			Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson) | Daisy May | Majiskii	The smile across the crowd. First physical Boojay encounter. | Fleeing the Cockatrice. Boojay diagnoses Pip's magic correctly. | Pocket sanctuary (Void-Fold). Week of golden light. Trauma bond seeds. | Xethrolund as counterweight — real clarity vs manipulative reading.	SCENE_EXPANSION_EXTRACT:book.txt:B04_S001|event_beat:EB-RW-01701						EB-RW-01701	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|quests	The surface tone is warmer, almost playful, but danger is already present beneath it. Event beat EB-RW-01701: the quest objective changes after evidence.	spine-derived-world-anchor	validated_domain_presence
4	Crocodile Smile	Era I — Contact and First Threads	422	B04_S024	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Beat Ends with Discernment Upgraded	Discernment Upgraded	rewritten_beat_end	Book 4 deepens from atmospheric unease into lived rule. Event beat EB-RW-01702: a character must trade certainty for movement.			Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson) | Daisy May | Majiskii	The smile across the crowd. First physical Boojay encounter. | Fleeing the Cockatrice. Boojay diagnoses Pip's magic correctly. | Pocket sanctuary (Void-Fold). Week of golden light. Trauma bond seeds. | Xethrolund as counterweight — real clarity vs manipulative reading.	SCENE_EXPANSION_EXTRACT:book.txt:B04_S024|event_beat:EB-RW-01702						EB-RW-01702	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|creatures	Book 4 deepens from atmospheric unease into lived rule. Event beat EB-RW-01702: a character must trade certainty for movement.	spine-derived-world-anchor	validated_domain_presence
4	Crocodile Smile	Era I — Contact and First Threads	423	B04_S048	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Beat Ends with Mercy Refined Not Abandoned	Mercy Refined Not Abandoned	rewritten_beat_end	Book 4 protects the saga's moral core. Event beat EB-RW-01703: a creature signal interrupts the obvious solution.			Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson) | Daisy May | Majiskii	The smile across the crowd. First physical Boojay encounter. | Fleeing the Cockatrice. Boojay diagnoses Pip's magic correctly. | Pocket sanctuary (Void-Fold). Week of golden light. Trauma bond seeds. | Xethrolund as counterweight — real clarity vs manipulative reading.	SCENE_EXPANSION_EXTRACT:book.txt:B04_S048|event_beat:EB-RW-01703						EB-RW-01703	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|creatures|world_introduction	Book 4 protects the saga's moral core. Event beat EB-RW-01703: a creature signal interrupts the obvious solution.	spine-derived-world-anchor	validated_domain_presence
4	Crocodile Smile	Era I — Contact and First Threads	424	B04_S096	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Beat Ends with Strategic Motion Established	Strategic Motion Established	rewritten_beat_end	Book 4 now has active forward drive. Event beat EB-RW-01704: the group records a consequence before continuing.			Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson) | Daisy May | Majiskii	The smile across the crowd. First physical Boojay encounter. | Fleeing the Cockatrice. Boojay diagnoses Pip's magic correctly. | Pocket sanctuary (Void-Fold). Week of golden light. Trauma bond seeds. | Xethrolund as counterweight — real clarity vs manipulative reading.	SCENE_EXPANSION_EXTRACT:book.txt:B04_S096|event_beat:EB-RW-01704						EB-RW-01704	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|quests	Book 4 now has active forward drive. Event beat EB-RW-01704: the group records a consequence before continuing.	spine-derived-world-anchor	validated_domain_presence
4	Crocodile Smile	Era I — Contact and First Threads	425	B04_S097	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	Old Rescue Logic Reappears in a New Form	Old Rescue Logic Reappears in a New Form	kept	Book 1's mercy pattern returns under more dangerous and deceptive conditions. Event beat EB-RW-01705: choice pressure changes the route.			Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson) | Daisy May | Majiskii	The smile across the crowd. First physical Boojay encounter. | Fleeing the Cockatrice. Boojay diagnoses Pip's magic correctly. | Pocket sanctuary (Void-Fold). Week of golden light. Trauma bond seeds. | Xethrolund as counterweight — real clarity vs manipulative reading.	SCENE_EXPANSION_EXTRACT:book.txt:B04_S097|event_beat:EB-RW-01705						EB-RW-01705	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|quests	Book 1's mercy pattern returns under more dangerous and deceptive conditions. Event beat EB-RW-01705: choice pressure changes the route.	spine-derived-world-anchor	validated_domain_presence
4	Crocodile Smile	Era I — Contact and First Threads	426	B04_S108	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Beat Ends with the Pattern Deepened and Hardened	The Pattern Deepened and Hardened	rewritten_beat_end	Book 4 advances the whole series ethic. Event beat EB-RW-01706: a relationship obligation becomes actionable.			Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson) | Daisy May | Majiskii	The smile across the crowd. First physical Boojay encounter. | Fleeing the Cockatrice. Boojay diagnoses Pip's magic correctly. | Pocket sanctuary (Void-Fold). Week of golden light. Trauma bond seeds. | Xethrolund as counterweight — real clarity vs manipulative reading.	SCENE_EXPANSION_EXTRACT:book.txt:B04_S108|event_beat:EB-RW-01706						EB-RW-01706	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|creatures|quests	Book 4 advances the whole series ethic. Event beat EB-RW-01706: a relationship obligation becomes actionable.	spine-derived-world-anchor	validated_domain_presence
4	Crocodile Smile	Era I — Contact and First Threads	427	B04_S109	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Book's Forces Finally Align	The Book's Forces Finally Align	kept	Deceptive warmth, discernment, sanctuary, pair-bond, and moral strategy form one structure. Event beat EB-RW-01707: the ecology pushes back against the plan.			Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson) | Daisy May | Majiskii	The smile across the crowd. First physical Boojay encounter. | Fleeing the Cockatrice. Boojay diagnoses Pip's magic correctly. | Pocket sanctuary (Void-Fold). Week of golden light. Trauma bond seeds. | Xethrolund as counterweight — real clarity vs manipulative reading.	SCENE_EXPANSION_EXTRACT:book.txt:B04_S109|event_beat:EB-RW-01707						EB-RW-01707	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|creatures|world_introduction|quests	Deceptive warmth, discernment, sanctuary, pair-bond, and moral strategy form one structure. Event beat EB-RW-01707: the ecology pushes back against the plan.	spine-derived-world-anchor	validated_domain_presence
4	Crocodile Smile	Era I — Contact and First Threads	428	B04_S117	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	Book Four Finds Its Own True Motion	Book Four Finds Its Own True Motion	kept	It stops being a follow-on and becomes distinct. Event beat EB-RW-01708: a world introduction reveals a cost.			Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson) | Daisy May | Majiskii	The smile across the crowd. First physical Boojay encounter. | Fleeing the Cockatrice. Boojay diagnoses Pip's magic correctly. | Pocket sanctuary (Void-Fold). Week of golden light. Trauma bond seeds. | Xethrolund as counterweight — real clarity vs manipulative reading.	SCENE_EXPANSION_EXTRACT:book.txt:B04_S117|event_beat:EB-RW-01708						EB-RW-01708	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|world_introduction|quests	It stops being a follow-on and becomes distinct. Event beat EB-RW-01708: a world introduction reveals a cost.	spine-derived-world-anchor	validated_domain_presence
4	Crocodile Smile	Era I — Contact and First Threads	429	B04_S119	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	Dangerous Grace Becomes the Book's Emotional Law	Dangerous Grace Becomes the Book's Emotional Law	kept	Tone lock. Event beat EB-RW-01709: the quest objective changes after evidence.			Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson) | Daisy May | Majiskii	The smile across the crowd. First physical Boojay encounter. | Fleeing the Cockatrice. Boojay diagnoses Pip's magic correctly. | Pocket sanctuary (Void-Fold). Week of golden light. Trauma bond seeds. | Xethrolund as counterweight — real clarity vs manipulative reading.	SCENE_EXPANSION_EXTRACT:book.txt:B04_S119|event_beat:EB-RW-01709						EB-RW-01709	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|quests	Tone lock. Event beat EB-RW-01709: the quest objective changes after evidence.	spine-derived-world-anchor	validated_domain_presence
4	Crocodile Smile	Era I — Contact and First Threads	430	B04_S120	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Beat Ends with Book Four Properly Underway	Book Four Properly Underway	rewritten_beat_end	First major weave secured. Event beat EB-RW-01710: a character must trade certainty for movement.			Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson) | Daisy May | Majiskii	The smile across the crowd. First physical Boojay encounter. | Fleeing the Cockatrice. Boojay diagnoses Pip's magic correctly. | Pocket sanctuary (Void-Fold). Week of golden light. Trauma bond seeds. | Xethrolund as counterweight — real clarity vs manipulative reading.	SCENE_EXPANSION_EXTRACT:book.txt:B04_S120|event_beat:EB-RW-01710						EB-RW-01710	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|creatures	First major weave secured. Event beat EB-RW-01710: a character must trade certainty for movement.	spine-derived-world-anchor	validated_domain_presence
4	Crocodile Smile	Era I — Contact and First Threads	431	B04_007	DIRECT_SOURCE	COMPILECAT	Safety Felt Impossible At First	Safety Felt Impossible At First	kept	 Event beat EB-RW-01711: a creature signal interrupts the obvious solution.			Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson) | Daisy May | Majiskii	The smile across the crowd. First physical Boojay encounter. | Fleeing the Cockatrice. Boojay diagnoses Pip's magic correctly. | Pocket sanctuary (Void-Fold). Week of golden light. Trauma bond seeds. | Xethrolund as counterweight — real clarity vs manipulative reading.	COMPILECAT:Whispers_Of_Willow_And_Stone_COMPILEcat.txt:B04_007|event_beat:EB-RW-01711						EB-RW-01711	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|creatures|world_introduction	 Event beat EB-RW-01711: a creature signal interrupts the obvious solution.	spine-derived-world-anchor	validated_domain_presence
4	Crocodile Smile	Era I — Contact and First Threads	442	B04_R0001	SOURCE_DERIVED_RECONSTRUCTION	R	Reconstructed continuity scene 0001 — Into The Expanse	Reconstructed continuity scene 0001 — Into The Expanse	kept	Filled to target scene count using uploaded source anchors for Crocodile Smile. Event beat EB-RW-01722: a relationship obligation becomes actionable.			Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson) | Daisy May | Majiskii	The smile across the crowd. First physical Boojay encounter. | Fleeing the Cockatrice. Boojay diagnoses Pip's magic correctly. | Pocket sanctuary (Void-Fold). Week of golden light. Trauma bond seeds. | Xethrolund as counterweight — real clarity vs manipulative reading.	|event_beat:EB-RW-01722						EB-RW-01722	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|creatures|quests	Filled to target scene count using uploaded source anchors for Crocodile Smile. Event beat EB-RW-01722: a relationship obligation becomes actionable.	spine-derived-world-anchor	validated_domain_presence
4	Crocodile Smile	Era I — Contact and First Threads	443	B04_R0002	SOURCE_DERIVED_RECONSTRUCTION	R	Reconstructed continuity scene 0002 — The Wounded Jackrabbit	Reconstructed continuity scene 0002 — The Wounded Jackrabbit	kept	Filled to target scene count using uploaded source anchors for Crocodile Smile. Event beat EB-RW-01723: the ecology pushes back against the plan.			Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson) | Daisy May | Majiskii	The smile across the crowd. First physical Boojay encounter. | Fleeing the Cockatrice. Boojay diagnoses Pip's magic correctly. | Pocket sanctuary (Void-Fold). Week of golden light. Trauma bond seeds. | Xethrolund as counterweight — real clarity vs manipulative reading.	|event_beat:EB-RW-01723						EB-RW-01723	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|creatures|world_introduction|quests	Filled to target scene count using uploaded source anchors for Crocodile Smile. Event beat EB-RW-01723: the ecology pushes back against the plan.	spine-derived-world-anchor	validated_domain_presence
4	Crocodile Smile	Era I — Contact and First Threads	444	B04_R0003	SOURCE_DERIVED_RECONSTRUCTION	R	Reconstructed continuity scene 0003 — Fleeing The Cockatrice	Reconstructed continuity scene 0003 — Fleeing The Cockatrice	kept	Filled to target scene count using uploaded source anchors for Crocodile Smile. Event beat EB-RW-01724: a world introduction reveals a cost.	King of the Cockatrice	wowas::cockatrice_king	Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson) | Daisy May | Majiskii	The smile across the crowd. First physical Boojay encounter. | Fleeing the Cockatrice. Boojay diagnoses Pip's magic correctly. | Pocket sanctuary (Void-Fold). Week of golden light. Trauma bond seeds. | Xethrolund as counterweight — real clarity vs manipulative reading.	|event_beat:EB-RW-01724						EB-RW-01724	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|world_introduction|quests	Filled to target scene count using uploaded source anchors for Crocodile Smile. Event beat EB-RW-01724: a world introduction reveals a cost.	spine-derived-world-anchor	validated_domain_presence
4	Crocodile Smile	Era I — Contact and First Threads	445	B04_R0004	SOURCE_DERIVED_RECONSTRUCTION	R	Reconstructed continuity scene 0004 — The Rescue Bond	Reconstructed continuity scene 0004 — The Rescue Bond	kept	Filled to target scene count using uploaded source anchors for Crocodile Smile. Event beat EB-RW-01725: the quest objective changes after evidence.			Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson) | Daisy May | Majiskii	The smile across the crowd. First physical Boojay encounter. | Fleeing the Cockatrice. Boojay diagnoses Pip's magic correctly. | Pocket sanctuary (Void-Fold). Week of golden light. Trauma bond seeds. | Xethrolund as counterweight — real clarity vs manipulative reading.	|event_beat:EB-RW-01725						EB-RW-01725	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|quests	Filled to target scene count using uploaded source anchors for Crocodile Smile. Event beat EB-RW-01725: the quest objective changes after evidence.	spine-derived-world-anchor	validated_domain_presence
4	Crocodile Smile	Era I — Contact and First Threads	446	B04_R0005	SOURCE_DERIVED_RECONSTRUCTION	R	Reconstructed continuity scene 0005 — The Pocket Sanctuary	Reconstructed continuity scene 0005 — The Pocket Sanctuary	kept	Filled to target scene count using uploaded source anchors for Crocodile Smile. Event beat EB-RW-01726: a character must trade certainty for movement.			Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson) | Daisy May | Majiskii	The smile across the crowd. First physical Boojay encounter. | Fleeing the Cockatrice. Boojay diagnoses Pip's magic correctly. | Pocket sanctuary (Void-Fold). Week of golden light. Trauma bond seeds. | Xethrolund as counterweight — real clarity vs manipulative reading.	|event_beat:EB-RW-01726						EB-RW-01726	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|creatures	Filled to target scene count using uploaded source anchors for Crocodile Smile. Event beat EB-RW-01726: a character must trade certainty for movement.	spine-derived-world-anchor	validated_domain_presence
4	Crocodile Smile	Era I — Contact and First Threads	447	B04_R0006	SOURCE_DERIVED_RECONSTRUCTION	R	Reconstructed continuity scene 0006 — The Week Of Golden Light	Reconstructed continuity scene 0006 — The Week Of Golden Light	kept	Filled to target scene count using uploaded source anchors for Crocodile Smile. Event beat EB-RW-01727: a creature signal interrupts the obvious solution.			Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson) | Daisy May | Majiskii	The smile across the crowd. First physical Boojay encounter. | Fleeing the Cockatrice. Boojay diagnoses Pip's magic correctly. | Pocket sanctuary (Void-Fold). Week of golden light. Trauma bond seeds. | Xethrolund as counterweight — real clarity vs manipulative reading.	|event_beat:EB-RW-01727						EB-RW-01727	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|creatures|world_introduction	Filled to target scene count using uploaded source anchors for Crocodile Smile. Event beat EB-RW-01727: a creature signal interrupts the obvious solution.	spine-derived-world-anchor	validated_domain_presence
4	Crocodile Smile	Era I — Contact and First Threads	448	B04_R0007	SOURCE_DERIVED_RECONSTRUCTION	R	Reconstructed continuity scene 0007 — Safety Felt Impossible At First	Reconstructed continuity scene 0007 — Safety Felt Impossible At First	kept	Filled to target scene count using uploaded source anchors for Crocodile Smile. Event beat EB-RW-01728: the group records a consequence before continuing.			Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson) | Daisy May | Majiskii	The smile across the crowd. First physical Boojay encounter. | Fleeing the Cockatrice. Boojay diagnoses Pip's magic correctly. | Pocket sanctuary (Void-Fold). Week of golden light. Trauma bond seeds. | Xethrolund as counterweight — real clarity vs manipulative reading.	|event_beat:EB-RW-01728						EB-RW-01728	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|quests	Filled to target scene count using uploaded source anchors for Crocodile Smile. Event beat EB-RW-01728: the group records a consequence before continuing.	spine-derived-world-anchor	validated_domain_presence
4	Crocodile Smile	Era I — Contact and First Threads	449	B04_R0008	SOURCE_DERIVED_RECONSTRUCTION	R	Reconstructed continuity scene 0008 — The-Book-Opens-on-Charm-With-Something-Wrong-Under-It — The surface tone is warmer, almost playful, but danger is already present beneath it.	Reconstructed continuity scene 0008 — The-Book-Opens-on-Charm-With-Something-Wrong-Under-It — The surface tone is warmer, almost playful, but danger is already present beneath it.	kept	Filled to target scene count using uploaded source anchors for Crocodile Smile. Event beat EB-RW-01729: choice pressure changes the route.			Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson) | Daisy May | Majiskii	The smile across the crowd. First physical Boojay encounter. | Fleeing the Cockatrice. Boojay diagnoses Pip's magic correctly. | Pocket sanctuary (Void-Fold). Week of golden light. Trauma bond seeds. | Xethrolund as counterweight — real clarity vs manipulative reading.	|event_beat:EB-RW-01729						EB-RW-01729	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|quests	Filled to target scene count using uploaded source anchors for Crocodile Smile. Event beat EB-RW-01729: choice pressure changes the route.	spine-derived-world-anchor	validated_domain_presence
4	Crocodile Smile	Era I — Contact and First Threads	450	B04_R0009	SOURCE_DERIVED_RECONSTRUCTION	R	Reconstructed continuity scene 0009 — The-Beat-Ends-with-Discernment-Upgraded — Book 4 deepens from atmospheric unease into lived rule.	Reconstructed continuity scene 0009 — The-Beat-Ends-with-Discernment-Upgraded — Book 4 deepens from atmospheric unease into lived rule.	kept	Filled to target scene count using uploaded source anchors for Crocodile Smile. Event beat EB-RW-01730: a relationship obligation becomes actionable.			Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson) | Daisy May | Majiskii	The smile across the crowd. First physical Boojay encounter. | Fleeing the Cockatrice. Boojay diagnoses Pip's magic correctly. | Pocket sanctuary (Void-Fold). Week of golden light. Trauma bond seeds. | Xethrolund as counterweight — real clarity vs manipulative reading.	|event_beat:EB-RW-01730						EB-RW-01730	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|creatures|quests	Filled to target scene count using uploaded source anchors for Crocodile Smile. Event beat EB-RW-01730: a relationship obligation becomes actionable.	spine-derived-world-anchor	validated_domain_presence
4	Crocodile Smile	Era I — Contact and First Threads	451	B04_R0010	SOURCE_DERIVED_RECONSTRUCTION	R	Reconstructed continuity scene 0010 — The-Beat-Ends-with-Mercy-Refined-Not-Abandoned — Book 4 protects the saga's moral core.	Reconstructed continuity scene 0010 — The-Beat-Ends-with-Mercy-Refined-Not-Abandoned — Book 4 protects the saga's moral core.	kept	Filled to target scene count using uploaded source anchors for Crocodile Smile. Event beat EB-RW-01731: the ecology pushes back against the plan.			Pip (Indalwin Willowjayce) | Xethrolund | Mack | Rylos (Rylos Vayne Johnson) | Daisy May | Majiskii	The smile across the crowd. First physical Boojay encounter. | Fleeing the Cockatrice. Boojay diagnoses Pip's magic correctly. | Pocket sanctuary (Void-Fold). Week of golden light. Trauma bond seeds. | Xethrolund as counterweight — real clarity vs manipulative reading.	|event_beat:EB-RW-01731						EB-RW-01731	MAIN_STORY_EXPANDED	expanded_with_unique_event_beat	characters|creatures|world_introduction|quests	Filled to target scene count using uploaded source anchors for Crocodile Smile. Event beat EB-RW-01731: the ecology pushes back against the plan.	spine-derived-world-anchor	validated_domain_presence
