kind	name	source_path	capture_path	nsq_body	sha256	status
cpan_source	Test2::Tools::FFI	/data/data/com.termux/files/usr/lib/perl5/site_perl/5.42.0/aarch64-android/Test2/Tools/FFI.pm	state/nsq/stamps/foreign_tool_absorption/20260428_141459/source_capture/Test2__Tools__FFI.source	state/nsq/stamps/foreign_tool_absorption/20260428_141459/nsq_bodies/Test2__Tools__FFI.translated.nsq	628f9340f6d0febc384bf24cdc6094e840556f3bd2fed4b7fec0bf441d9db59f	captured_translated_to_nsq_stamp_body
cpan_source	Test::Base	/data/data/com.termux/files/usr/lib/perl5/site_perl/5.42.0/Test/Base.pm	state/nsq/stamps/foreign_tool_absorption/20260428_141459/source_capture/Test__Base.source	state/nsq/stamps/foreign_tool_absorption/20260428_141459/nsq_bodies/Test__Base.translated.nsq	2f77b5817db3dc63c56fbd9662260f98a0927b65d885e32d01f5d9a177dfb6dd	captured_translated_to_nsq_stamp_body
cpan_source	Test::CheckDeps	/data/data/com.termux/files/usr/lib/perl5/site_perl/5.42.0/Test/CheckDeps.pm	state/nsq/stamps/foreign_tool_absorption/20260428_141459/source_capture/Test__CheckDeps.source	state/nsq/stamps/foreign_tool_absorption/20260428_141459/nsq_bodies/Test__CheckDeps.translated.nsq	3e748277f9393301767c0576b930138beb111863b1f27738beeb57811c24a6c2	captured_translated_to_nsq_stamp_body
cpan_source	Test::Class	/data/data/com.termux/files/usr/lib/perl5/site_perl/5.42.0/Test/Class.pm	state/nsq/stamps/foreign_tool_absorption/20260428_141459/source_capture/Test__Class.source	state/nsq/stamps/foreign_tool_absorption/20260428_141459/nsq_bodies/Test__Class.translated.nsq	0315e114b1dee21929882b07adb41acb4a14826e44ba9d2e7a6908407ff5ced6	captured_translated_to_nsq_stamp_body
cpan_source	Test::Deep	/data/data/com.termux/files/usr/lib/perl5/site_perl/5.42.0/Test/Deep.pm	state/nsq/stamps/foreign_tool_absorption/20260428_141459/source_capture/Test__Deep.source	state/nsq/stamps/foreign_tool_absorption/20260428_141459/nsq_bodies/Test__Deep.translated.nsq	eaab99a9de41af3dc14d40952e7aff442e29b09f94e244b9d32ae93ba82d71da	captured_translated_to_nsq_stamp_body
cpan_source	Test::Differences	/data/data/com.termux/files/usr/lib/perl5/site_perl/5.42.0/Test/Differences.pm	state/nsq/stamps/foreign_tool_absorption/20260428_141459/source_capture/Test__Differences.source	state/nsq/stamps/foreign_tool_absorption/20260428_141459/nsq_bodies/Test__Differences.translated.nsq	31f31be17c7a37aa94277910666a3543b59008077f0348bf818024edff4bc9d6	captured_translated_to_nsq_stamp_body
cpan_source	Test::Exception	/data/data/com.termux/files/usr/lib/perl5/site_perl/5.42.0/Test/Exception.pm	state/nsq/stamps/foreign_tool_absorption/20260428_141459/source_capture/Test__Exception.source	state/nsq/stamps/foreign_tool_absorption/20260428_141459/nsq_bodies/Test__Exception.translated.nsq	af63fd45ee3dfc379530e00382cf419f6e975240f7021ad61d351e67eb4de191	captured_translated_to_nsq_stamp_body
cpan_source	Test::FailWarnings	/data/data/com.termux/files/usr/lib/perl5/site_perl/5.42.0/Test/FailWarnings.pm	state/nsq/stamps/foreign_tool_absorption/20260428_141459/source_capture/Test__FailWarnings.source	state/nsq/stamps/foreign_tool_absorption/20260428_141459/nsq_bodies/Test__FailWarnings.translated.nsq	3d0ff2ba97a9929e4fb01caa244a6d38124631e3bda0d8a6094737ac134d2abf	captured_translated_to_nsq_stamp_body
cpan_source	Test::Fatal	/data/data/com.termux/files/usr/lib/perl5/site_perl/5.42.0/Test/Fatal.pm	state/nsq/stamps/foreign_tool_absorption/20260428_141459/source_capture/Test__Fatal.source	state/nsq/stamps/foreign_tool_absorption/20260428_141459/nsq_bodies/Test__Fatal.translated.nsq	47fec8ee5aabe8c0841b24fc7c94245361399b20bc6fcbda9a55537b39f179ad	captured_translated_to_nsq_stamp_body
cpan_source	Test::File	/data/data/com.termux/files/usr/lib/perl5/site_perl/5.42.0/Test/File.pm	state/nsq/stamps/foreign_tool_absorption/20260428_141459/source_capture/Test__File.source	state/nsq/stamps/foreign_tool_absorption/20260428_141459/nsq_bodies/Test__File.translated.nsq	c7172429ff4bdd246fd64dcd0036877a3ec9841484221a815c47f606c653f5e8	captured_translated_to_nsq_stamp_body
cpan_source	Test::File::ShareDir	/data/data/com.termux/files/usr/lib/perl5/site_perl/5.42.0/Test/File/ShareDir.pm	state/nsq/stamps/foreign_tool_absorption/20260428_141459/source_capture/Test__File__ShareDir.source	state/nsq/stamps/foreign_tool_absorption/20260428_141459/nsq_bodies/Test__File__ShareDir.translated.nsq	205293ba5e5cd3d776412e80c40f8d9086662484c958006ba9e509a7a7cd48e9	captured_translated_to_nsq_stamp_body
cpan_source	Test::Filename	/data/data/com.termux/files/usr/lib/perl5/site_perl/5.42.0/Test/Filename.pm	state/nsq/stamps/foreign_tool_absorption/20260428_141459/source_capture/Test__Filename.source	state/nsq/stamps/foreign_tool_absorption/20260428_141459/nsq_bodies/Test__Filename.translated.nsq	b5a63b2aca0ce12a173aba1ab296664b6a8eecd7a0eaa0076b7c810c30ce998a	captured_translated_to_nsq_stamp_body
cpan_source	Test::Inter	/data/data/com.termux/files/usr/lib/perl5/site_perl/5.42.0/Test/Inter.pm	state/nsq/stamps/foreign_tool_absorption/20260428_141459/source_capture/Test__Inter.source	state/nsq/stamps/foreign_tool_absorption/20260428_141459/nsq_bodies/Test__Inter.translated.nsq	f78ecb1548a888872e6e394959765ffa40f0889889b34fcbc753198251c48ad8	captured_translated_to_nsq_stamp_body
cpan_source	Test::LeakTrace	/data/data/com.termux/files/usr/lib/perl5/site_perl/5.42.0/aarch64-android/Test/LeakTrace.pm	state/nsq/stamps/foreign_tool_absorption/20260428_141459/source_capture/Test__LeakTrace.source	state/nsq/stamps/foreign_tool_absorption/20260428_141459/nsq_bodies/Test__LeakTrace.translated.nsq	d48c6550fd4b1bf9461be70a4d20e5548b90770dc5fe70d940be8873d2a576e6	captured_translated_to_nsq_stamp_body
cpan_source	Test::Memory::Cycle	/data/data/com.termux/files/usr/lib/perl5/site_perl/5.42.0/Test/Memory/Cycle.pm	state/nsq/stamps/foreign_tool_absorption/20260428_141459/source_capture/Test__Memory__Cycle.source	state/nsq/stamps/foreign_tool_absorption/20260428_141459/nsq_bodies/Test__Memory__Cycle.translated.nsq	95be4bfb6782cff5c5f0b61a75c2a71bd36939f2b9917bee93d3e66bc34af40d	captured_translated_to_nsq_stamp_body
cpan_source	Test::MockRandom	/data/data/com.termux/files/usr/lib/perl5/site_perl/5.42.0/Test/MockRandom.pm	state/nsq/stamps/foreign_tool_absorption/20260428_141459/source_capture/Test__MockRandom.source	state/nsq/stamps/foreign_tool_absorption/20260428_141459/nsq_bodies/Test__MockRandom.translated.nsq	6d2b803834ef0f0d6bd7845a13e81501f950605af49f8dc24465288bb39fc872	captured_translated_to_nsq_stamp_body
cpan_source	Test::MockTime	/data/data/com.termux/files/usr/lib/perl5/site_perl/5.42.0/Test/MockTime.pm	state/nsq/stamps/foreign_tool_absorption/20260428_141459/source_capture/Test__MockTime.source	state/nsq/stamps/foreign_tool_absorption/20260428_141459/nsq_bodies/Test__MockTime.translated.nsq	84451b5d0ed1bbf52f54e99770cef765cb10cd56c522d14e70c57bb7465145b4	captured_translated_to_nsq_stamp_body
cpan_source	Test::Most	/data/data/com.termux/files/usr/lib/perl5/site_perl/5.42.0/Test/Most.pm	state/nsq/stamps/foreign_tool_absorption/20260428_141459/source_capture/Test__Most.source	state/nsq/stamps/foreign_tool_absorption/20260428_141459/nsq_bodies/Test__Most.translated.nsq	a2785d35c9340e9a04134427c4fe775dd29bc6f0ebc0a4a87019f26e0341e3db	captured_translated_to_nsq_stamp_body
cpan_source	Test::Needs	/data/data/com.termux/files/usr/lib/perl5/site_perl/5.42.0/Test/Needs.pm	state/nsq/stamps/foreign_tool_absorption/20260428_141459/source_capture/Test__Needs.source	state/nsq/stamps/foreign_tool_absorption/20260428_141459/nsq_bodies/Test__Needs.translated.nsq	a7eada9611e5c0169becab200076b1f7d4203ced2d7192f2c1872145a8ade0ab	captured_translated_to_nsq_stamp_body
cpan_source	Test::NoWarnings	/data/data/com.termux/files/usr/lib/perl5/site_perl/5.42.0/Test/NoWarnings.pm	state/nsq/stamps/foreign_tool_absorption/20260428_141459/source_capture/Test__NoWarnings.source	state/nsq/stamps/foreign_tool_absorption/20260428_141459/nsq_bodies/Test__NoWarnings.translated.nsq	af8c50097119e2c40ad60214bad2a857383bef95475f35c2a08ff4c1be4dc8d1	captured_translated_to_nsq_stamp_body
cpan_source	Test::Number::Delta	/data/data/com.termux/files/usr/lib/perl5/site_perl/5.42.0/Test/Number/Delta.pm	state/nsq/stamps/foreign_tool_absorption/20260428_141459/source_capture/Test__Number__Delta.source	state/nsq/stamps/foreign_tool_absorption/20260428_141459/nsq_bodies/Test__Number__Delta.translated.nsq	4dcecad8eb5b5bb7cfcf3f8734a63d1797f9c1ce61644ccff77919f673dc6ca7	captured_translated_to_nsq_stamp_body
cpan_source	Test::Object	/data/data/com.termux/files/usr/lib/perl5/site_perl/5.42.0/Test/Object.pm	state/nsq/stamps/foreign_tool_absorption/20260428_141459/source_capture/Test__Object.source	state/nsq/stamps/foreign_tool_absorption/20260428_141459/nsq_bodies/Test__Object.translated.nsq	50d13ded4918a84c8b0f2a0f89dec94c50dce4a0324be8085e76bbf11c1e590e	captured_translated_to_nsq_stamp_body
cpan_source	Test::Output	/data/data/com.termux/files/usr/lib/perl5/site_perl/5.42.0/Test/Output.pm	state/nsq/stamps/foreign_tool_absorption/20260428_141459/source_capture/Test__Output.source	state/nsq/stamps/foreign_tool_absorption/20260428_141459/nsq_bodies/Test__Output.translated.nsq	c1f827ee26184f9379f25cd570aa5ff612d9efe01d35241d3718abd65a249c56	captured_translated_to_nsq_stamp_body
cpan_source	Test::Pod	/data/data/com.termux/files/usr/lib/perl5/site_perl/5.42.0/Test/Pod.pm	state/nsq/stamps/foreign_tool_absorption/20260428_141459/source_capture/Test__Pod.source	state/nsq/stamps/foreign_tool_absorption/20260428_141459/nsq_bodies/Test__Pod.translated.nsq	36c974f15f702b15622aa002053d80bf292236e3785e46cbb7a305f7feec2e6b	captured_translated_to_nsq_stamp_body
cpan_source	Test::RandomResult	/data/data/com.termux/files/usr/lib/perl5/site_perl/5.42.0/Test/RandomResult.pm	state/nsq/stamps/foreign_tool_absorption/20260428_141459/source_capture/Test__RandomResult.source	state/nsq/stamps/foreign_tool_absorption/20260428_141459/nsq_bodies/Test__RandomResult.translated.nsq	2803794372099c0c78e8b21cb94dc999eccb38c2911252f665ae6af6e3c0b591	captured_translated_to_nsq_stamp_body
cpan_source	Test::Requires	/data/data/com.termux/files/usr/lib/perl5/site_perl/5.42.0/Test/Requires.pm	state/nsq/stamps/foreign_tool_absorption/20260428_141459/source_capture/Test__Requires.source	state/nsq/stamps/foreign_tool_absorption/20260428_141459/nsq_bodies/Test__Requires.translated.nsq	4df2ee030a07a0f67a7c9b80f0a464598b787745b30c9372ec965d2f92026fbc	captured_translated_to_nsq_stamp_body
cpan_source	Test::RequiresInternet	/data/data/com.termux/files/usr/lib/perl5/site_perl/5.42.0/Test/RequiresInternet.pm	state/nsq/stamps/foreign_tool_absorption/20260428_141459/source_capture/Test__RequiresInternet.source	state/nsq/stamps/foreign_tool_absorption/20260428_141459/nsq_bodies/Test__RequiresInternet.translated.nsq	2f980a3a4a8f5002d697acc14022340820007ded572d437105365a6b599cfb37	captured_translated_to_nsq_stamp_body
cpan_source	Test::SharedFork	/data/data/com.termux/files/usr/lib/perl5/site_perl/5.42.0/Test/SharedFork.pm	state/nsq/stamps/foreign_tool_absorption/20260428_141459/source_capture/Test__SharedFork.source	state/nsq/stamps/foreign_tool_absorption/20260428_141459/nsq_bodies/Test__SharedFork.translated.nsq	b73b80cc11103a100d5e8ba933aa64e629b4d58cc271515a5d6eab79118a050c	captured_translated_to_nsq_stamp_body
cpan_source	Test::SubCalls	/data/data/com.termux/files/usr/lib/perl5/site_perl/5.42.0/Test/SubCalls.pm	state/nsq/stamps/foreign_tool_absorption/20260428_141459/source_capture/Test__SubCalls.source	state/nsq/stamps/foreign_tool_absorption/20260428_141459/nsq_bodies/Test__SubCalls.translated.nsq	81c7af8752329c5b03959502b5ac6dde2a8b6d87e41b8795bb173e920eb8c674	captured_translated_to_nsq_stamp_body
cpan_source	Test::TCP	/data/data/com.termux/files/usr/lib/perl5/site_perl/5.42.0/Test/TCP.pm	state/nsq/stamps/foreign_tool_absorption/20260428_141459/source_capture/Test__TCP.source	state/nsq/stamps/foreign_tool_absorption/20260428_141459/nsq_bodies/Test__TCP.translated.nsq	0787595c0b76027535ee43e0d101005e973c630f69ed4f86d152992705ba6894	captured_translated_to_nsq_stamp_body
cpan_source	Test::Time	/data/data/com.termux/files/usr/lib/perl5/site_perl/5.42.0/Test/Time.pm	state/nsq/stamps/foreign_tool_absorption/20260428_141459/source_capture/Test__Time.source	state/nsq/stamps/foreign_tool_absorption/20260428_141459/nsq_bodies/Test__Time.translated.nsq	45831ea64b240ac307eecb2fc124f0399b3d179b24045bf7bbfdbb9355155e75	captured_translated_to_nsq_stamp_body
cpan_source	Test::UseAllModules	/data/data/com.termux/files/usr/lib/perl5/site_perl/5.42.0/Test/UseAllModules.pm	state/nsq/stamps/foreign_tool_absorption/20260428_141459/source_capture/Test__UseAllModules.source	state/nsq/stamps/foreign_tool_absorption/20260428_141459/nsq_bodies/Test__UseAllModules.translated.nsq	92d55b4f09196224a7cd9c993d80323a2461ed5012e245d2adfc86e572ab800d	captured_translated_to_nsq_stamp_body
cpan_source	Test::Warn	/data/data/com.termux/files/usr/lib/perl5/site_perl/5.42.0/Test/Warn.pm	state/nsq/stamps/foreign_tool_absorption/20260428_141459/source_capture/Test__Warn.source	state/nsq/stamps/foreign_tool_absorption/20260428_141459/nsq_bodies/Test__Warn.translated.nsq	76dd95b43963a95a8aac375eb3202efd06cf53e12748689ff032dca745b40160	captured_translated_to_nsq_stamp_body
cpan_source	Test::Warnings	/data/data/com.termux/files/usr/lib/perl5/site_perl/5.42.0/Test/Warnings.pm	state/nsq/stamps/foreign_tool_absorption/20260428_141459/source_capture/Test__Warnings.source	state/nsq/stamps/foreign_tool_absorption/20260428_141459/nsq_bodies/Test__Warnings.translated.nsq	ed4aa7cad369670c901453e44af2399bf34a7edc522d1a99fac2a2c5bfa445da	captured_translated_to_nsq_stamp_body
cpan_source	Test::Without::Module	/data/data/com.termux/files/usr/lib/perl5/site_perl/5.42.0/Test/Without/Module.pm	state/nsq/stamps/foreign_tool_absorption/20260428_141459/source_capture/Test__Without__Module.source	state/nsq/stamps/foreign_tool_absorption/20260428_141459/nsq_bodies/Test__Without__Module.translated.nsq	fc266240b6e1d81cd2c48a99f39ed7fdb2ad10b6b35f7332e5c56f337c0ff141	captured_translated_to_nsq_stamp_body
cpan_source	Test::YAML	/data/data/com.termux/files/usr/lib/perl5/site_perl/5.42.0/Test/YAML.pm	state/nsq/stamps/foreign_tool_absorption/20260428_141459/source_capture/Test__YAML.source	state/nsq/stamps/foreign_tool_absorption/20260428_141459/nsq_bodies/Test__YAML.translated.nsq	20726b85132a546f8fc1a0c0ada8e7493c2eec4f54a218706571f7d8bcda895b	captured_translated_to_nsq_stamp_body
cpan_source	Text::ANSI::Util	/data/data/com.termux/files/usr/lib/perl5/site_perl/5.42.0/Text/ANSI/Util.pm	state/nsq/stamps/foreign_tool_absorption/20260428_141459/source_capture/Text__ANSI__Util.source	state/nsq/stamps/foreign_tool_absorption/20260428_141459/nsq_bodies/Text__ANSI__Util.translated.nsq	e234f2c3f105af924c001e6e44197c303dfffd3308f8494d62b740a023594de2	captured_translated_to_nsq_stamp_body
cpan_source	Text::ANSI::WideUtil	/data/data/com.termux/files/usr/lib/perl5/site_perl/5.42.0/Text/ANSI/WideUtil.pm	state/nsq/stamps/foreign_tool_absorption/20260428_141459/source_capture/Text__ANSI__WideUtil.source	state/nsq/stamps/foreign_tool_absorption/20260428_141459/nsq_bodies/Text__ANSI__WideUtil.translated.nsq	2816ce50fe8b3954d7718a95f8eba3f820e2d5352cb0e6b273f19f9d30bbddd8	captured_translated_to_nsq_stamp_body
cpan_source	Text::CSV_XS	/data/data/com.termux/files/usr/lib/perl5/site_perl/5.42.0/aarch64-android/Text/CSV_XS.pm	state/nsq/stamps/foreign_tool_absorption/20260428_141459/source_capture/Text__CSV_XS.source	state/nsq/stamps/foreign_tool_absorption/20260428_141459/nsq_bodies/Text__CSV_XS.translated.nsq	86c250fde98001905e1bafcb5142e06c9bb9f8efcf048d91eea0a2e3f4db0b2e	captured_translated_to_nsq_stamp_body
cpan_source	Text::CharWidth	/data/data/com.termux/files/usr/lib/perl5/site_perl/5.42.0/aarch64-android/Text/CharWidth.pm	state/nsq/stamps/foreign_tool_absorption/20260428_141459/source_capture/Text__CharWidth.source	state/nsq/stamps/foreign_tool_absorption/20260428_141459/nsq_bodies/Text__CharWidth.translated.nsq	6ab868439fe5c571bd80e8f16b9a9f8380a1d227c50e0138045544be575c6ee9	captured_translated_to_nsq_stamp_body
cpan_source	Text::Diff	/data/data/com.termux/files/usr/lib/perl5/site_perl/5.42.0/Text/Diff.pm	state/nsq/stamps/foreign_tool_absorption/20260428_141459/source_capture/Text__Diff.source	state/nsq/stamps/foreign_tool_absorption/20260428_141459/nsq_bodies/Text__Diff.translated.nsq	a3c8d575cfcf07cd50848883103ba4606653818c76d19e2d68ff0e0734966fd8	captured_translated_to_nsq_stamp_body
cpan_source	Text::Glob	/data/data/com.termux/files/usr/lib/perl5/site_perl/5.42.0/Text/Glob.pm	state/nsq/stamps/foreign_tool_absorption/20260428_141459/source_capture/Text__Glob.source	state/nsq/stamps/foreign_tool_absorption/20260428_141459/nsq_bodies/Text__Glob.translated.nsq	39edabab69b3a5438b39682149581dbc36c98932821eb160e9dc13760aed4c12	captured_translated_to_nsq_stamp_body
cpan_source	Text::Levenshtein::Damerau::XS	/data/data/com.termux/files/usr/lib/perl5/site_perl/5.42.0/aarch64-android/Text/Levenshtein/Damerau/XS.pm	state/nsq/stamps/foreign_tool_absorption/20260428_141459/source_capture/Text__Levenshtein__Damerau__XS.source	state/nsq/stamps/foreign_tool_absorption/20260428_141459/nsq_bodies/Text__Levenshtein__Damerau__XS.translated.nsq	d010699a45d3a9963fce5abf8524ba2e81fad3c071f8069447709c8bd54626ce	captured_translated_to_nsq_stamp_body
cpan_source	Text::Levenshtein::Flexible	/data/data/com.termux/files/usr/lib/perl5/site_perl/5.42.0/aarch64-android/Text/Levenshtein/Flexible.pm	state/nsq/stamps/foreign_tool_absorption/20260428_141459/source_capture/Text__Levenshtein__Flexible.source	state/nsq/stamps/foreign_tool_absorption/20260428_141459/nsq_bodies/Text__Levenshtein__Flexible.translated.nsq	73c173a0663d1609a958997cfcdcdcd462689eb3585d3a893d6f110e6fb37864	captured_translated_to_nsq_stamp_body
cpan_source	Text::MicroTemplate	/data/data/com.termux/files/usr/lib/perl5/site_perl/5.42.0/Text/MicroTemplate.pm	state/nsq/stamps/foreign_tool_absorption/20260428_141459/source_capture/Text__MicroTemplate.source	state/nsq/stamps/foreign_tool_absorption/20260428_141459/nsq_bodies/Text__MicroTemplate.translated.nsq	7440665df0528f285912140aba12e712598fece6814cd5117292f78b4914bd65	captured_translated_to_nsq_stamp_body
cpan_source	Text::MicroTemplate::Extended	/data/data/com.termux/files/usr/lib/perl5/site_perl/5.42.0/Text/MicroTemplate/Extended.pm	state/nsq/stamps/foreign_tool_absorption/20260428_141459/source_capture/Text__MicroTemplate__Extended.source	state/nsq/stamps/foreign_tool_absorption/20260428_141459/nsq_bodies/Text__MicroTemplate__Extended.translated.nsq	1dccd6e4a2145efaa2052703d02853353e539b5eabaff85257221564bf3e78b2	captured_translated_to_nsq_stamp_body
cpan_source	Text::NonWideChar::Util	/data/data/com.termux/files/usr/lib/perl5/site_perl/5.42.0/Text/NonWideChar/Util.pm	state/nsq/stamps/foreign_tool_absorption/20260428_141459/source_capture/Text__NonWideChar__Util.source	state/nsq/stamps/foreign_tool_absorption/20260428_141459/nsq_bodies/Text__NonWideChar__Util.translated.nsq	3de8d948558db65f875f0ccd81c33462a270c54dcbb19579d5ee21b431a7c6b1	captured_translated_to_nsq_stamp_body
cpan_source	Text::SimpleTable	/data/data/com.termux/files/usr/lib/perl5/site_perl/5.42.0/Text/SimpleTable.pm	state/nsq/stamps/foreign_tool_absorption/20260428_141459/source_capture/Text__SimpleTable.source	state/nsq/stamps/foreign_tool_absorption/20260428_141459/nsq_bodies/Text__SimpleTable.translated.nsq	fa70ef3ee41f6a9339c215735a1d63fafd2f6c0c1c11a735be2b5c00d0893f68	captured_translated_to_nsq_stamp_body
cpan_source	Text::Soundex	/data/data/com.termux/files/usr/lib/perl5/site_perl/5.42.0/aarch64-android/Text/Soundex.pm	state/nsq/stamps/foreign_tool_absorption/20260428_141459/source_capture/Text__Soundex.source	state/nsq/stamps/foreign_tool_absorption/20260428_141459/nsq_bodies/Text__Soundex.translated.nsq	9889467dde416741d8928e9406a0d336b208a36ed30264e879125821ec463dbe	captured_translated_to_nsq_stamp_body
cpan_source	Text::Table::Any	/data/data/com.termux/files/usr/lib/perl5/site_perl/5.42.0/Text/Table/Any.pm	state/nsq/stamps/foreign_tool_absorption/20260428_141459/source_capture/Text__Table__Any.source	state/nsq/stamps/foreign_tool_absorption/20260428_141459/nsq_bodies/Text__Table__Any.translated.nsq	b515d7d7c615f7320e0a11d44142d71669e6621bb119567bb746401d9351c0b2	captured_translated_to_nsq_stamp_body
cpan_source	Text::Table::More	/data/data/com.termux/files/usr/lib/perl5/site_perl/5.42.0/Text/Table/More.pm	state/nsq/stamps/foreign_tool_absorption/20260428_141459/source_capture/Text__Table__More.source	state/nsq/stamps/foreign_tool_absorption/20260428_141459/nsq_bodies/Text__Table__More.translated.nsq	781607a5338acae4b841e5b9c4bbf07dce792386bacc314b56da3c9c8797c329	captured_translated_to_nsq_stamp_body
cpan_source	Text::Table::Org	/data/data/com.termux/files/usr/lib/perl5/site_perl/5.42.0/Text/Table/Org.pm	state/nsq/stamps/foreign_tool_absorption/20260428_141459/source_capture/Text__Table__Org.source	state/nsq/stamps/foreign_tool_absorption/20260428_141459/nsq_bodies/Text__Table__Org.translated.nsq	dd97809430d52e31213cc0e01fdb63da868c17eae1cdf6090efd4ec8513134fc	captured_translated_to_nsq_stamp_body
cpan_source	Text::Table::Paragraph	/data/data/com.termux/files/usr/lib/perl5/site_perl/5.42.0/Text/Table/Paragraph.pm	state/nsq/stamps/foreign_tool_absorption/20260428_141459/source_capture/Text__Table__Paragraph.source	state/nsq/stamps/foreign_tool_absorption/20260428_141459/nsq_bodies/Text__Table__Paragraph.translated.nsq	b6f0cf2a50239030ed747cf3c4cff0d181ef14e22e7b7dd8db764349ee5a36b5	captured_translated_to_nsq_stamp_body
cpan_source	Text::Table::Sprintf	/data/data/com.termux/files/usr/lib/perl5/site_perl/5.42.0/Text/Table/Sprintf.pm	state/nsq/stamps/foreign_tool_absorption/20260428_141459/source_capture/Text__Table__Sprintf.source	state/nsq/stamps/foreign_tool_absorption/20260428_141459/nsq_bodies/Text__Table__Sprintf.translated.nsq	0f4b436d89680fe285b1ba487bf8c2fb68844c5a3ae9ba97e1338938a0421885	captured_translated_to_nsq_stamp_body
cpan_source	Text::Table::TSV	/data/data/com.termux/files/usr/lib/perl5/site_perl/5.42.0/Text/Table/TSV.pm	state/nsq/stamps/foreign_tool_absorption/20260428_141459/source_capture/Text__Table__TSV.source	state/nsq/stamps/foreign_tool_absorption/20260428_141459/nsq_bodies/Text__Table__TSV.translated.nsq	20e7bfd3eaa9786ccafa627418afd67a60556d8b9930063d154681cb19766073	captured_translated_to_nsq_stamp_body
cpan_source	Text::Table::TickitWidget	/data/data/com.termux/files/usr/lib/perl5/site_perl/5.42.0/Text/Table/TickitWidget.pm	state/nsq/stamps/foreign_tool_absorption/20260428_141459/source_capture/Text__Table__TickitWidget.source	state/nsq/stamps/foreign_tool_absorption/20260428_141459/nsq_bodies/Text__Table__TickitWidget.translated.nsq	91293f2a3b4c48daf065ae1a12033777aaa2fe63efab7377595c5cfe6be6d7d0	captured_translated_to_nsq_stamp_body
cpan_source	Text::Table::Tiny	/data/data/com.termux/files/usr/lib/perl5/site_perl/5.42.0/Text/Table/Tiny.pm	state/nsq/stamps/foreign_tool_absorption/20260428_141459/source_capture/Text__Table__Tiny.source	state/nsq/stamps/foreign_tool_absorption/20260428_141459/nsq_bodies/Text__Table__Tiny.translated.nsq	29bd22d78926731044b82ac12786107f42f4e147620b23b4a32566e2eb377462	captured_translated_to_nsq_stamp_body
cpan_source	Text::Table::TinyBorderStyle	/data/data/com.termux/files/usr/lib/perl5/site_perl/5.42.0/Text/Table/TinyBorderStyle.pm	state/nsq/stamps/foreign_tool_absorption/20260428_141459/source_capture/Text__Table__TinyBorderStyle.source	state/nsq/stamps/foreign_tool_absorption/20260428_141459/nsq_bodies/Text__Table__TinyBorderStyle.translated.nsq	13c0e4cd66e20bb996447836daed78c99eeaab1f59e89ae118c0a201909f7923	captured_translated_to_nsq_stamp_body
cpan_source	Text::Table::TinyColor	/data/data/com.termux/files/usr/lib/perl5/site_perl/5.42.0/Text/Table/TinyColor.pm	state/nsq/stamps/foreign_tool_absorption/20260428_141459/source_capture/Text__Table__TinyColor.source	state/nsq/stamps/foreign_tool_absorption/20260428_141459/nsq_bodies/Text__Table__TinyColor.translated.nsq	0caaf867dfdabda56b6698c696fd1057fcc60cb00dc0be5c237ff9b0ababee26	captured_translated_to_nsq_stamp_body
cpan_source	Text::Table::TinyColorWide	/data/data/com.termux/files/usr/lib/perl5/site_perl/5.42.0/Text/Table/TinyColorWide.pm	state/nsq/stamps/foreign_tool_absorption/20260428_141459/source_capture/Text__Table__TinyColorWide.source	state/nsq/stamps/foreign_tool_absorption/20260428_141459/nsq_bodies/Text__Table__TinyColorWide.translated.nsq	a325e74ffc0fe06dd314bf47fb30cfd06059db7242a0d39f200e301331ae6d30	captured_translated_to_nsq_stamp_body
cpan_source	Text::Table::TinyWide	/data/data/com.termux/files/usr/lib/perl5/site_perl/5.42.0/Text/Table/TinyWide.pm	state/nsq/stamps/foreign_tool_absorption/20260428_141459/source_capture/Text__Table__TinyWide.source	state/nsq/stamps/foreign_tool_absorption/20260428_141459/nsq_bodies/Text__Table__TinyWide.translated.nsq	ded95b148cb8ebcf3628b94da46e83076eb0e91168edaeac2f10cc4ad2889a7e	captured_translated_to_nsq_stamp_body
cpan_source	Text::Table::XLSX	/data/data/com.termux/files/usr/lib/perl5/site_perl/5.42.0/Text/Table/XLSX.pm	state/nsq/stamps/foreign_tool_absorption/20260428_141459/source_capture/Text__Table__XLSX.source	state/nsq/stamps/foreign_tool_absorption/20260428_141459/nsq_bodies/Text__Table__XLSX.translated.nsq	f4458370c320173c3c63e93e4b8cf223874300e2c2d6a7b505abbfdacfb9e4a2	captured_translated_to_nsq_stamp_body
cpan_source	Text::TabularDisplay	/data/data/com.termux/files/usr/lib/perl5/site_perl/5.42.0/Text/TabularDisplay.pm	state/nsq/stamps/foreign_tool_absorption/20260428_141459/source_capture/Text__TabularDisplay.source	state/nsq/stamps/foreign_tool_absorption/20260428_141459/nsq_bodies/Text__TabularDisplay.translated.nsq	62263e3e2ccd6eb1de3779d136bb26a7259901ade56f9845ae162112551460c3	captured_translated_to_nsq_stamp_body
